#{"t_start": 1730710221.010298, "env_id": "None"}
r,l,t
-98.514038,100,231.019144
-98.087687,100,231.079405
-97.772558,100,231.137713
-97.995002,100,231.195624
-97.531576,100,231.240221
-97.642799,100,231.284375
-97.716947,100,231.328267
-97.69841,100,231.3725
-97.920854,100,231.416463
-98.736482,100,231.48031
-97.627154,100,231.538675
-97.38328,100,231.597384
-98.198909,100,232.932364
-98.458427,100,233.009288
-98.309999,100,233.082534
-98.21245,100,233.154504
-97.553992,100,233.222703
-97.432055,100,233.291277
-97.88378,100,233.356455
-97.38328,100,233.406179
-97.38328,100,233.45618
-97.38328,100,233.503738
-97.38328,100,233.551525
-97.38328,100,233.599049
-99.170567,100,233.668109
-97.725689,100,233.731536
-97.401817,100,233.79373
-97.871027,100,233.854307
-97.457428,100,233.915765
-98.217446,100,233.975888
-98.863671,100,234.036569
-97.939391,100,234.103379
-97.822252,100,234.163661
-98.334386,100,234.225756
-97.38328,100,234.273952
-97.38328,100,234.325073
-97.38328,100,234.381994
-97.38328,100,234.431521
-97.38328,100,234.480577
-98.57826,100,234.550249
-98.25452,100,234.618652
-97.602766,100,234.685867
-97.822252,100,234.748818
-98.569649,100,236.148857
-97.754021,100,236.221497
-97.871027,100,236.293592
-97.651541,100,236.362555
-97.919802,100,236.431254
-97.38328,100,236.497636
-97.38328,100,236.547633
-97.38328,100,236.598483
-97.38328,100,236.65021
-97.38328,100,236.698048
-97.38328,100,236.745744
-98.476964,100,236.817141
-97.531576,100,236.881266
-97.553992,100,236.946602
-99.482966,100,237.011633
-99.067105,100,237.074242
-98.124761,100,237.134606
-97.550113,100,237.195175
-99.139168,100,237.255621
-98.090513,100,237.315498
-98.347205,100,237.373123
-97.38328,100,237.41778
-97.38328,100,237.468323
-97.38328,100,237.512992
-97.38328,100,237.558223
-97.38328,100,237.604191
-97.596916,100,237.668988
-97.38328,100,237.729514
-97.432055,100,237.792804
-98.017351,100,237.854881
-98.893286,100,239.284667
-97.791095,100,239.362551
-98.651422,100,239.442911
-97.828169,100,239.518878
-98.940389,100,239.592118
-98.274017,100,239.66444
-97.605725,100,239.719028
-97.920854,100,239.770992
-97.716947,100,239.82326
-97.716947,100,239.873779
-97.772558,100,239.925389
-97.735484,100,239.998142
-97.48083,100,240.064267
-98.402816,100,240.129838
-97.69841,100,240.192608
-98.328668,100,240.255256
-98.748971,100,240.318301
-97.38328,100,240.378802
-98.680871,100,240.440009
-97.771572,100,240.500362
-99.480591,100,240.561536
-97.531576,100,240.607332
-98.013539,100,240.651801
-97.920854,100,240.695536
-97.828169,100,240.739014
-97.957928,100,240.782515
-97.529604,100,240.844945
-97.38328,100,240.905186
-98.699408,100,240.963264
-98.712281,100,241.020827
-97.772558,100,241.078739
-97.38328,100,242.660414
-98.822133,100,242.746569
-97.871093,100,242.828853
-97.944189,100,242.909167
-97.456442,100,242.985774
-97.38328,100,243.043493
-97.38328,100,243.097906
-97.38328,100,243.152747
-97.38328,100,243.206076
-97.38328,100,243.258574
-98.1149,100,243.336266
-98.198909,100,243.403941
-97.38328,100,243.470008
-97.773478,100,243.535611
-97.38328,100,243.5989
-98.087687,100,243.661865
-98.505098,100,243.724872
-97.871093,100,243.78687
-97.456442,100,243.847257
-97.675928,100,243.908454
-97.38328,100,243.954298
-97.38328,100,244.000598
-97.38328,100,244.046175
-97.38328,100,244.090014
-97.38328,100,244.133622
-97.407668,100,244.203035
-99.349704,100,244.267941
-98.261224,100,244.330411
-99.001156,100,244.39216
-97.797865,100,244.456177
-97.475965,100,245.889903
-97.602766,100,245.975921
-97.438891,100,246.058525
-98.495501,100,246.139308
-98.365742,100,246.21971
-98.06915,100,246.2804
-98.180372,100,246.339494
-98.06915,100,246.396829
-97.679873,100,246.453789
-98.050613,100,246.508502
-98.921852,100,246.588963
-97.513039,100,246.659238
-97.456442,100,246.727893
-99.028184,100,246.796051
-98.032076,100,246.864693
-97.791095,100,246.93456
-98.623464,100,247.0041
-98.402816,100,247.072073
-97.667186,100,247.136247
-98.06915,100,247.198959
-98.180372,100,247.24638
-97.957928,100,247.29407
-97.754021,100,247.340049
-97.957928,100,247.385755
-97.828169,100,247.431309
-98.724584,100,247.53066
-98.456323,100,247.594327
-98.383161,100,247.658249
-98.958926,100,247.721202
-97.513039,100,247.784996
-97.624262,100,247.848681
-97.871027,100,249.2556
-97.822252,100,249.334948
-99.114781,100,249.409882
-97.560828,100,249.483536
-97.38328,100,249.54254
-97.38328,100,249.597308
-97.38328,100,249.652569
-97.38328,100,249.704773
-97.38328,100,249.75736
-98.680871,100,249.838563
-97.475965,100,249.905797
-98.041738,100,249.971539
-97.773478,100,250.037026
-99.510827,100,250.10079
-97.679873,100,250.163758
-97.679873,100,250.227039
-97.651541,100,250.288917
-99.21233,100,250.350009
-98.884778,100,250.411704
-97.38328,100,250.457444
-97.38328,100,250.50367
-97.38328,100,250.549261
-97.38328,100,250.593667
-97.38328,100,250.637856
-98.57826,100,250.70399
-97.578379,100,250.763209
-98.843587,100,250.821692
-98.29803,100,250.879596
-98.996,100,250.93809
-97.735484,100,250.999614
-97.809632,100,252.332545
-99.015061,100,252.405877
-97.38328,100,252.478345
-97.513039,100,252.547629
-98.217446,100,252.599548
-98.310131,100,252.651092
-98.161835,100,252.701302
-97.995002,100,252.751202
-98.013539,100,252.801585
-98.487268,100,252.879663
-99.210984,100,252.94352
-98.551112,100,253.005917
-97.38328,100,253.069835
-99.111089,100,253.132344
-99.028184,100,253.193874
-97.568651,100,253.254237
-97.438891,100,253.314827
-98.689628,100,253.375376
-98.669295,100,253.436248
-98.032076,100,253.481544
-97.995002,100,253.525924
-98.217446,100,253.569732
-97.976465,100,253.613731
-98.143298,100,253.657475
-98.514038,100,253.720514
-98.161835,100,253.778407
-99.407183,100,253.836612
-98.866241,100,253.894359
-98.06915,100,253.952968
-97.568651,100,254.010584
-98.662334,100,255.438504
-97.494502,100,255.514658
-99.358654,100,255.588824
-99.227767,100,255.661281
-97.38328,100,255.714755
-97.38328,100,255.766669
-97.38328,100,255.81844
-97.38328,100,255.869658
-97.38328,100,255.919307
-98.899198,100,255.992165
-98.627034,100,256.058176
-98.476964,100,256.123054
-97.38328,100,256.18645
-97.627154,100,256.249547
-97.531576,100,256.311702
-98.261224,100,256.372265
-99.504978,100,256.432854
-97.38328,100,256.493538
-97.822252,100,256.553309
-97.38328,100,256.600507
-97.38328,100,256.644241
-97.38328,100,256.6878
-97.38328,100,256.731368
-97.38328,100,256.774997
-99.603077,100,256.839044
-99.139168,100,256.897153
-97.754021,100,256.955637
-98.124761,100,257.018729
-98.310131,100,257.077995
-97.822252,100,257.135707
-98.773556,100,257.194094
-98.874998,100,258.514899
-98.421353,100,258.588244
-98.273057,100,258.66149
-97.624262,100,258.714145
-97.88378,100,258.766495
-97.624262,100,258.822136
-97.679873,100,258.873462
-97.865243,100,258.922988
-98.505098,100,259.000278
-99.051611,100,259.066507
-98.529485,100,259.129333
-99.122416,100,259.191986
-97.494502,100,259.254786
-98.742919,100,259.317161
-98.582522,100,259.397022
-97.513039,100,259.457134
-98.79339,100,259.539447
-97.407668,100,259.60211
-98.124761,100,259.652264
-98.198909,100,259.699401
-97.865243,100,259.746377
-98.124761,100,259.793268
-97.939391,100,259.839774
-98.643797,100,259.904077
-97.886672,100,259.96635
-98.927994,100,260.026208
-97.531576,100,260.085848
-97.531576,100,260.146271
-97.420354,100,260.20587
-97.735484,100,260.264458
-97.438891,100,261.57614
-97.38328,100,261.659385
-98.43989,100,261.730112
-97.38328,100,261.784285
-97.38328,100,261.836718
-97.38328,100,261.888026
-97.38328,100,261.940182
-97.38328,100,261.992355
-97.531576,100,262.069727
-97.531576,100,262.134571
-97.523754,100,262.199471
-97.38328,100,262.264248
-97.810552,100,262.326086
-97.679873,100,262.388099
-97.642799,100,262.450206
-98.48071,100,262.510323
-97.38328,100,262.57003
-97.529604,100,262.630023
-97.38328,100,262.675577
-97.38328,100,262.720453
-97.38328,100,262.764409
-97.38328,100,262.807827
-97.38328,100,262.851407
-97.791095,100,262.913052
-97.38328,100,262.970692
-97.513039,100,263.028002
-97.995002,100,263.085055
-97.457428,100,263.142746
-98.731708,100,263.199825
-97.438891,100,263.257221
-98.261224,100,263.314212
-97.944189,100,264.768692
-97.679873,100,264.849349
-97.772558,100,264.909399
-97.38328,100,264.967379
-97.568651,100,265.026966
-97.920854,100,265.082348
-97.605725,100,265.136538
-99.051611,100,265.215759
-99.314629,100,265.285462
-97.407668,100,265.353904
-98.198909,100,265.420141
-98.124761,100,265.485365
-97.513039,100,265.55079
-98.514038,100,265.614441
-97.968576,100,265.677747
-97.401817,100,265.740321
-98.940389,100,265.803702
-97.38328,100,265.851363
-97.828169,100,265.897587
-97.902317,100,265.94303
-97.791095,100,265.988749
-97.902317,100,266.034346
-97.88378,100,266.101924
-98.755019,100,266.162112
-97.38328,100,266.222293
-97.772558,100,266.281416
-98.6299,100,266.339625
-98.773556,100,266.397663
-97.401817,100,266.45595
-99.207392,100,266.513149
-98.480831,100,267.83611
-98.235983,100,267.910849
-97.38328,100,267.96606
-97.38328,100,268.01977
-97.38328,100,268.073151
-97.38328,100,268.124319
-97.38328,100,268.176005
-98.700196,100,268.250671
-97.651541,100,268.315466
-99.358654,100,268.380734
-98.261224,100,268.444095
-97.38328,100,268.505875
-97.920854,100,268.567776
-98.066126,100,268.629321
-97.494502,100,268.688835
-97.505217,100,268.748024
-98.032076,100,268.807909
-97.38328,100,268.853005
-97.38328,100,268.898206
-97.38328,100,268.942859
-97.38328,100,268.985739
-97.38328,100,269.028615
-97.38328,100,269.090098
-97.553992,100,269.147395
-98.261224,100,269.205193
-97.38328,100,269.262615
-97.809632,100,269.320168
-98.1149,100,269.377815
-97.38328,100,269.435656
-97.797865,100,269.499577
-97.38328,100,269.567712
-97.909087,100,270.952655
-97.939391,100,271.008637
-97.438891,100,271.063224
-97.791095,100,271.117031
-97.735484,100,271.17055
-98.087687,100,271.221682
-97.627154,100,271.298729
-98.358774,100,271.366604
-97.809632,100,271.431396
-98.569649,100,271.496634
-97.865243,100,271.560144
-97.505217,100,271.622121
-97.407668,100,271.685376
-98.717945,100,271.747467
-97.791095,100,271.807501
-97.679873,100,271.86765
-97.624262,100,271.913382
-97.38328,100,271.958662
-98.06915,100,272.008282
-98.235983,100,272.054117
-97.624262,100,272.099179
-97.902317,100,272.163776
-97.38328,100,272.223218
-97.456442,100,272.281787
-97.786164,100,272.33939
-99.014812,100,272.396633
-97.920854,100,272.453706
-97.38328,100,272.511507
-98.829167,100,272.568948
-98.458427,100,272.626927
-97.69841,100,273.954289
-97.38328,100,274.011213
-97.38328,100,274.07
-97.38328,100,274.124414
-97.38328,100,274.178596
-97.38328,100,274.231822
-98.032076,100,274.309129
-97.38328,100,274.377074
-97.568651,100,274.444311
-98.090513,100,274.509703
-97.38328,100,274.58871
-97.944189,100,274.655242
-97.773478,100,274.721382
-98.087687,100,274.787841
-99.15223,100,274.881424
-97.38328,100,274.950727
-97.38328,100,275.002022
-97.38328,100,275.053466
-97.38328,100,275.102087
-97.38328,100,275.155485
-97.38328,100,275.203965
-98.217446,100,275.277303
-98.81063,100,275.340588
-99.139168,100,275.402329
-98.57826,100,275.464065
-97.401817,100,275.525802
-97.426205,100,275.584629
-97.512053,100,275.643705
-98.553872,100,275.70256
-98.124761,100,275.761611
-98.236837,100,275.820236
-97.38328,100,275.863895
-97.38328,100,275.907058
-97.38328,100,275.950186
-97.38328,100,275.993246
-97.38328,100,276.036226
-97.494502,100,277.379654
-98.032076,100,277.451981
-97.475965,100,277.523277
-97.624262,100,277.59224
-97.407668,100,277.659992
-98.310131,100,277.726671
-97.38328,100,277.791466
-97.624262,100,277.856671
-97.38328,100,277.919557
-97.809632,100,277.981936
-97.772558,100,278.029275
-97.846706,100,278.076466
-97.754021,100,278.123038
-97.605725,100,278.167891
-97.846706,100,278.212633
-97.457428,100,278.283304
-98.606723,100,278.342318
-98.699408,100,278.402201
-97.920854,100,278.461993
-97.494502,100,278.521216
-97.38328,100,278.580191
-97.438891,100,278.637521
-98.606723,100,278.694521
-97.568651,100,278.752054
-97.735484,100,278.80896
-97.38328,100,278.852513
-97.513039,100,278.895395
-97.624262,100,278.938254
-97.754021,100,278.981234
-97.38328,100,279.024304
-97.38328,100,280.59319
-97.420354,100,280.741066
-98.273057,100,280.858473
-97.456442,100,280.990795
-99.163555,100,281.104195
-98.21245,100,281.206946
-97.624262,100,281.350443
-97.828169,100,281.45756
-98.748971,100,281.551634
-97.38328,100,281.642413
-97.38328,100,281.716541
-97.38328,100,281.787129
-97.38328,100,281.858892
-97.38328,100,281.92762
-97.38328,100,281.999296
-97.38328,100,282.128478
-99.242017,100,282.216166
-97.602766,100,282.299531
-98.285612,100,282.379605
-97.38328,100,282.458472
-98.51341,100,282.53448
-97.735484,100,282.60762
-97.505217,100,282.678739
-98.919682,100,282.747493
-97.48083,100,282.822665
-97.38328,100,282.905713
-97.38328,100,283.051557
-97.38328,100,283.166253
-97.38328,100,283.243313
-97.38328,100,283.312507
-98.992844,100,283.411314
-97.529604,100,285.593186
-97.550113,100,285.683293
-99.116752,100,285.76741
-97.475965,100,285.850138
-97.38328,100,285.929237
-97.38328,100,286.005378
-98.944069,100,286.089665
-97.69841,100,286.176934
-98.700196,100,286.256768
-97.38328,100,286.315691
-97.38328,100,286.377871
-97.38328,100,286.437445
-97.568651,100,286.496299
-97.605725,100,286.549388
-98.505098,100,286.629588
-98.180372,100,286.703831
-97.420354,100,286.774866
-98.050613,100,286.84395
-99.180098,100,286.911085
-98.62526,100,286.982606
-98.402816,100,287.099053
-98.935499,100,287.208866
-98.235983,100,287.311986
-97.38328,100,287.410554
-97.38328,100,287.477559
-97.38328,100,287.541065
-97.38328,100,287.608403
-97.494502,100,287.669752
-97.531576,100,287.726222
-98.446326,100,287.808998
-97.624262,100,289.500163
-97.38328,100,289.589259
-98.407548,100,289.674917
-98.180372,100,289.763768
-97.865243,100,289.852316
-97.38328,100,289.967085
-97.407668,100,290.058363
-97.642799,100,290.138782
-97.968576,100,290.218831
-97.38328,100,290.276943
-97.38328,100,290.332397
-97.38328,100,290.388329
-97.38328,100,290.44243
-97.38328,100,290.494662
-98.551112,100,290.573469
-97.38328,100,290.644257
-98.651422,100,290.715381
-99.383041,100,290.782795
-97.38328,100,290.855819
-97.602766,100,290.937631
-97.38328,100,291.017041
-99.261105,100,291.091354
-98.407548,100,291.164573
-97.531576,100,291.276989
-97.38328,100,291.355499
-97.38328,100,291.424496
-97.38328,100,291.485938
-97.38328,100,291.551532
-97.38328,100,291.615218
-97.957928,100,291.707175
-98.748971,100,291.785879
-98.944069,100,294.162938
-98.736482,100,294.251094
-97.939391,100,294.362917
-99.002437,100,294.540788
-97.38328,100,294.662838
-97.661336,100,294.769957
-98.606723,100,294.867872
-97.407668,100,294.961707
-97.38328,100,295.032471
-97.38328,100,295.105911
-97.38328,100,295.177985
-97.38328,100,295.250065
-97.420354,100,295.326586
-97.920854,100,295.430151
-97.735484,100,295.528303
-98.651422,100,295.643763
-97.513039,100,295.748927
-97.38328,100,295.85907
-97.968576,100,295.963063
-98.285612,100,296.067094
-99.431816,100,296.164156
-98.117924,100,296.253545
-98.407548,100,296.42594
-97.38328,100,296.539514
-97.38328,100,296.624898
-97.38328,100,296.705886
-97.38328,100,296.781414
-97.38328,100,296.871929
-97.505217,100,296.994589
-98.347205,100,297.107771
-98.62526,100,298.858015
-97.69841,100,298.939851
-99.060119,100,299.019128
-97.579365,100,299.095802
-98.662334,100,299.171558
-97.895414,100,299.248563
-97.902317,100,299.324483
-99.457904,100,299.39441
-98.476964,100,299.446409
-98.384279,100,299.498127
-98.43989,100,299.547595
-98.384279,100,299.597299
-98.273057,100,299.646479
-98.347205,100,299.75843
-98.787203,100,299.827483
-98.161835,100,299.895036
-98.089233,100,299.962794
-98.738553,100,300.028217
-98.606723,100,300.092968
-97.670078,100,300.157833
-98.434226,100,300.221691
-99.31552,100,300.284557
-98.514038,100,300.35367
-98.198909,100,300.409966
-98.273057,100,300.466573
-98.198909,100,300.517331
-98.235983,100,300.572384
-98.402816,100,300.634574
-98.606723,100,300.740281
-98.643797,100,300.814344
-97.605725,100,300.924763
-98.402816,100,303.280088
-97.865243,100,303.376233
-99.431816,100,303.461795
-97.456442,100,303.548167
-97.38328,100,303.645732
-98.050613,100,303.754214
-97.568651,100,303.84086
-97.38328,100,303.90129
-97.38328,100,303.958365
-97.38328,100,304.016041
-97.38328,100,304.07075
-97.38328,100,304.124667
-98.495501,100,304.202905
-97.38328,100,304.284214
-97.420354,100,304.365936
-97.550113,100,304.439223
-97.494502,100,304.514143
-97.505217,100,304.598282
-98.013539,100,304.679949
-98.940389,100,304.765398
-98.236837,100,304.84218
-97.939391,100,304.919698
-97.38328,100,304.978969
-97.38328,100,305.039102
-97.38328,100,305.095359
-97.38328,100,305.152309
-97.38328,100,305.206897
-98.217446,100,305.314277
-97.995002,100,305.411386
-97.456442,100,305.495851
-98.505098,100,307.78616
-97.578379,100,307.932218
-97.407668,100,308.075451
-98.43989,100,308.224723
-97.456442,100,308.37095
-97.38328,100,308.52387
-97.822252,100,308.658192
-97.38328,100,308.741145
-97.38328,100,308.836073
-97.38328,100,308.926543
-97.38328,100,309.007241
-97.38328,100,309.086076
-97.456442,100,309.19284
-98.717945,100,309.281028
-98.921852,100,309.36848
-97.38328,100,309.452801
-98.161835,100,309.538249
-97.772558,100,309.618737
-97.407668,100,309.703706
-97.741334,100,309.786924
-97.38328,100,309.859906
-98.532575,100,309.948008
-97.38328,100,310.012582
-97.38328,100,310.06834
-97.38328,100,310.12289
-97.38328,100,310.175254
-97.38328,100,310.232621
-97.69841,100,310.315879
-97.735484,100,310.387197
-97.38328,100,310.456865
-97.457428,100,310.535847
-98.992844,100,312.128761
-97.568651,100,312.220972
-97.456442,100,312.305696
-97.38328,100,312.395634
-99.236717,100,312.475524
-98.895295,100,312.551986
-98.505098,100,312.606037
-98.261224,100,312.659986
-98.383161,100,312.714056
-98.285612,100,312.766146
-98.066126,100,312.818094
-98.121737,100,312.893533
-98.261224,100,312.960582
-97.529604,100,313.025758
-99.21233,100,313.092763
-97.38328,100,313.158627
-98.797746,100,313.221817
-99.136155,100,313.28945
-98.898857,100,313.361018
-97.809632,100,313.426287
-97.602766,100,313.49158
-98.505098,100,313.540637
-98.21245,100,313.590457
-98.529485,100,313.64639
-98.358774,100,313.698236
-98.529485,100,313.749938
-98.748971,100,313.831286
-98.383161,100,313.903834
-98.431936,100,313.976161
-98.84652,100,314.044255
-98.334386,100,316.066264
-97.401817,100,316.188471
-97.542291,100,316.291782
-97.38328,100,316.387773
-97.401817,100,316.480571
-97.865243,100,316.572145
-97.38328,100,316.635282
-97.38328,100,316.699601
-97.38328,100,316.763255
-97.38328,100,316.828588
-97.38328,100,316.887392
-98.84652,100,316.974885
-97.499367,100,317.05762
-98.43989,100,317.130321
-97.700316,100,317.203428
-98.919682,100,317.272641
-99.285492,100,317.341694
-97.407668,100,317.408468
-98.84652,100,317.474214
-97.407668,100,317.539555
-98.236837,100,317.603653
-97.38328,100,317.650286
-97.38328,100,317.697385
-97.38328,100,317.744663
-97.38328,100,317.792447
-97.38328,100,317.841053
-97.38328,100,317.909484
-97.902317,100,317.971388
-98.309999,100,318.032885
-98.736482,100,318.093686
-98.924696,100,318.155131
-98.384279,100,319.673817
-97.38328,100,319.752716
-98.569649,100,319.832077
-98.421353,100,319.905458
-98.940389,100,319.986309
-97.772558,100,320.047699
-97.939391,100,320.105981
-98.124761,100,320.159396
-97.754021,100,320.210501
-97.494502,100,320.262402
-97.432055,100,320.33907
-98.139288,100,320.404076
-98.551112,100,320.471023
-97.38328,100,320.542471
-97.457428,100,320.60741
-98.643797,100,320.671411
-98.328668,100,320.73364
-98.553432,100,320.797119
-98.532575,100,320.859534
-97.700316,100,320.920009
-97.791095,100,320.964921
-97.939391,100,321.00998
-97.88378,100,321.054682
-97.846706,100,321.099452
-97.605725,100,321.144485
-98.365742,100,321.208888
-97.38328,100,321.273672
-97.724703,100,321.339437
-98.591279,100,321.406431
-97.420354,100,321.476643
-97.38328,100,322.95053
-97.610589,100,323.027338
-97.550113,100,323.103166
-97.38328,100,323.175918
-97.38328,100,323.246925
-97.38328,100,323.298727
-97.38328,100,323.350588
-97.38328,100,323.402089
-97.38328,100,323.452011
-97.38328,100,323.502019
-98.822133,100,323.574635
-98.347205,100,323.64612
-98.724382,100,323.711381
-97.529604,100,323.776603
-97.624262,100,323.841275
-97.568651,100,323.905311
-97.724703,100,323.970121
-97.38328,100,324.03331
-98.334386,100,324.093746
-97.38328,100,324.156028
-97.38328,100,324.202411
-97.38328,100,324.248909
-97.38328,100,324.295197
-97.38328,100,324.341326
-97.38328,100,324.386792
-97.968576,100,324.451653
-98.48071,100,324.511232
-99.104403,100,324.571022
-97.605725,100,324.629961
-97.487666,100,324.687534
-97.84664,100,324.745359
-97.550113,100,326.157982
-98.143298,100,326.240016
-97.420354,100,326.319972
-97.38328,100,326.392217
-97.38328,100,326.447444
-97.38328,100,326.500394
-97.38328,100,326.552437
-97.38328,100,326.606631
-97.38328,100,326.657899
-97.627154,100,326.732291
-98.940389,100,326.804229
-98.57826,100,326.871572
-99.504978,100,326.947362
-99.21233,100,327.026903
-97.38328,100,327.09915
-97.661336,100,327.169598
-97.401817,100,327.240151
-97.475965,100,327.312346
-97.407668,100,327.382744
-97.38328,100,327.436887
-97.38328,100,327.491013
-97.38328,100,327.545484
-97.38328,100,327.600098
-97.38328,100,327.655578
-97.828169,100,327.733971
-97.494502,100,327.799978
-98.790297,100,327.866527
-97.432055,100,327.929085
-97.587188,100,327.992527
-97.438891,100,328.060421
-97.48083,100,329.438375
-97.499367,100,329.512817
-97.38328,100,329.598324
-97.871027,100,329.676041
-97.38328,100,329.73536
-97.38328,100,329.793948
-97.38328,100,329.853704
-97.38328,100,329.912181
-97.38328,100,329.97019
-97.88378,100,330.055179
-98.013539,100,330.126354
-97.456442,100,330.194792
-97.494502,100,330.263735
-98.143298,100,330.331259
-98.822133,100,330.399793
-97.494502,100,330.465865
-98.829167,100,330.529435
-98.090513,100,330.594158
-99.602527,100,330.657977
-97.38328,100,330.70665
-97.38328,100,330.756056
-97.38328,100,330.804275
-97.38328,100,330.852779
-97.38328,100,330.899879
-99.407429,100,330.96687
-97.432055,100,331.030845
-98.996,100,331.092386
-97.957928,100,331.152731
-98.087687,100,331.213685
-97.939391,100,331.276016
-98.198909,100,331.337439
-97.494502,100,332.7831
-98.041738,100,332.861283
-97.587188,100,332.937496
-97.38328,100,332.993295
-97.38328,100,333.048767
-97.38328,100,333.103997
-97.38328,100,333.156737
-97.38328,100,333.208889
-97.475965,100,333.286307
-97.38328,100,333.353943
-97.38328,100,333.41958
-97.624262,100,333.484199
-97.69841,100,333.550666
-98.347205,100,333.614825
-97.456442,100,333.678094
-97.38328,100,333.744711
-99.604264,100,333.817445
-97.605725,100,333.88714
-97.38328,100,333.93557
-97.38328,100,333.983307
-97.38328,100,334.030836
-97.38328,100,334.077838
-97.38328,100,334.125411
-97.38328,100,334.197372
-97.627154,100,334.261203
-98.650234,100,334.323632
-97.401817,100,334.384219
-97.38328,100,334.444899
-98.940389,100,334.505734
-97.772558,100,334.566835
-97.754021,100,335.96911
-97.822252,100,336.044987
-98.829167,100,336.117115
-97.38328,100,336.172219
-97.38328,100,336.224694
-97.38328,100,336.276375
-97.38328,100,336.328196
-97.38328,100,336.378382
-97.797865,100,336.451453
-97.38328,100,336.523029
-97.456442,100,336.593166
-98.505098,100,336.664124
-98.958926,100,336.734344
-97.432055,100,336.804789
-97.773478,100,336.875653
-98.139288,100,336.945087
-97.456442,100,337.012382
-97.74909,100,337.080091
-97.38328,100,337.127446
-97.38328,100,337.175089
-97.38328,100,337.222618
-97.38328,100,337.269975
-97.38328,100,337.317544
-97.675928,100,337.385424
-97.675928,100,337.447284
-97.38328,100,337.508223
-97.84664,100,337.56804
-98.198909,100,337.628126
-97.580351,100,337.688471
-97.38328,100,337.750648
-97.38328,100,337.810681
-97.38328,100,339.606677
-97.38328,100,339.690561
-97.38328,100,339.752821
-97.38328,100,339.821024
-97.38328,100,339.881802
-97.38328,100,339.941722
-97.38328,100,340.000957
-97.456442,100,340.082449
-97.939391,100,340.155382
-97.88378,100,340.226977
-98.143298,100,340.295436
-97.38328,100,340.364048
-98.050613,100,340.431974
-97.38328,100,340.500101
-97.38328,100,340.568047
-97.651541,100,340.641121
-98.866241,100,340.732135
-97.38328,100,340.787338
-97.38328,100,340.841006
-97.38328,100,340.891921
-97.38328,100,340.941689
-97.38328,100,340.991699
-98.402816,100,341.066923
-97.720825,100,341.130967
-98.032076,100,341.194221
-98.680871,100,341.256836
-97.605725,100,341.319337
-97.38328,100,341.380507
-97.529604,100,341.441489
-97.529604,100,341.503442
-97.724703,100,342.967087
-98.236837,100,343.047215
-97.38328,100,343.103955
-97.38328,100,343.160018
-97.38328,100,343.213998
-97.38328,100,343.267487
-97.38328,100,343.320493
-98.998071,100,343.400573
-98.864445,100,343.46899
-97.505217,100,343.538041
-98.443757,100,343.603494
-97.568651,100,343.669143
-98.050613,100,343.735661
-98.298566,100,343.810516
-97.38328,100,343.885482
-98.569649,100,343.95954
-97.38328,100,344.034401
-97.38328,100,344.09086
-97.38328,100,344.147649
-97.38328,100,344.200033
-97.38328,100,344.251247
-97.38328,100,344.29974
-97.523754,100,344.368488
-97.38328,100,344.432445
-97.84664,100,344.496701
-97.38328,100,344.561188
-99.086639,100,344.625022
-97.797865,100,344.685447
-99.372678,100,344.746217
-98.773358,100,344.807332
-97.38328,100,346.233521
-97.651541,100,346.312905
-97.505217,100,346.369905
-97.407668,100,346.427077
-97.529604,100,346.4817
-97.529604,100,346.535671
-97.505217,100,346.589137
-97.38328,100,346.66934
-98.050613,100,346.736846
-97.38328,100,346.804333
-97.700316,100,346.870563
-97.456442,100,346.935935
-97.38328,100,347.00211
-97.523754,100,347.069816
-98.066126,100,347.134182
-97.968576,100,347.197766
-98.643797,100,347.260397
-97.456442,100,347.307779
-97.407668,100,347.35532
-97.505217,100,347.400711
-97.456442,100,347.446435
-97.505217,100,347.491822
-97.822252,100,347.558074
-97.407668,100,347.619591
-97.38328,100,347.681481
-97.407668,100,347.743232
-97.407668,100,347.804181
-98.602647,100,347.862536
-97.84664,100,347.92162
-97.944189,100,347.980388
-97.38328,100,348.039532
-97.494502,100,349.480986
-97.38328,100,349.539348
-97.38328,100,349.597888
-97.38328,100,349.662329
-97.38328,100,349.721054
-97.38328,100,349.783438
-97.38328,100,349.87349
-97.38328,100,349.957416
-98.089233,100,350.037534
-97.38328,100,350.111033
-97.48083,100,350.179873
-98.421353,100,350.248575
-98.339745,100,350.314295
-97.651541,100,350.379541
-98.636337,100,350.444576
-97.407668,100,350.506887
-97.38328,100,350.554142
-97.38328,100,350.601834
-97.38328,100,350.64917
-97.38328,100,350.696448
-97.38328,100,350.74283
-97.38328,100,350.808418
-97.754021,100,350.868756
-98.096444,100,350.928973
-97.407668,100,350.989025
-97.38328,100,351.049378
-99.278446,100,351.109913
-97.38328,100,351.169662
-97.38328,100,351.22742
-97.420354,100,351.285281
-98.374499,100,352.660301
-97.38328,100,352.718591
-97.38328,100,352.776609
-97.38328,100,352.831951
-97.432055,100,352.886939
-97.38328,100,352.94117
-97.432055,100,353.019145
-97.38328,100,353.089207
-97.69841,100,353.157885
-97.675928,100,353.225294
-99.053682,100,353.291149
-97.38328,100,353.357405
-97.38328,100,353.447441
-98.163675,100,353.522572
-97.401817,100,353.59573
-97.38328,100,353.667752
-97.38328,100,353.72137
-97.38328,100,353.775784
-97.38328,100,353.831392
-97.38328,100,353.882916
-97.38328,100,353.932928
