#{"t_start": 1730994563.2698402, "env_id": "None"}
r,l,t
-1000.0,1,4.245071
-1000.0,1,4.245986
-1000.0,1,4.24699
-1000.0,1,4.24803
-1000.0,1,4.248889
-1000.0,1,4.249671
-1000.0,1,4.250628
-1000.0,1,4.252052
-1000.0,1,4.253017
-1000.0,1,4.254084
-1000.0,1,4.255141
-1000.0,1,4.256692
-1000.0,1,4.257846
-1000.0,1,4.258817
-1000.0,1,4.259769
-1000.0,1,4.260513
-1000.0,1,4.261229
-1000.0,1,4.262141
-1000.0,1,4.263173
-1000.0,1,4.264117
-1000.0,1,4.265083
-1000.0,1,4.26616
-1000.0,1,4.267286
-1000.0,1,4.268492
-1000.0,1,4.269458
-1000.0,1,4.270512
-1000.0,1,4.271531
-1000.0,1,4.272649
-1000.0,1,4.27348
-1000.0,1,4.274295
-1000.0,1,4.275102
-1000.0,1,4.275833
-1000.0,1,4.27658
-1000.0,1,4.277745
-1000.0,1,4.278941
-1000.0,1,4.279974
-1000.0,1,4.280925
-1000.0,1,4.281928
-1000.0,1,4.283105
-1000.0,1,4.284278
-1000.0,1,4.285373
-1000.0,1,4.286208
-1000.0,1,4.287058
-1000.0,1,4.287853
-1000.0,1,4.288855
-1000.0,1,4.28965
-1000.0,1,4.290527
-1000.0,1,4.291368
-1000.0,1,4.292089
-1000.0,1,4.292824
-1000.0,1,4.293957
-1000.0,1,4.294993
-1000.0,1,4.296123
-1000.0,1,4.297192
-1000.0,1,4.298157
-1000.0,1,4.299195
-1000.0,1,4.30051
-1000.0,1,4.301356
-1000.0,1,4.30239
-1000.0,1,4.303115
-1000.0,1,4.303813
-1000.0,1,4.304672
-1000.0,1,4.305732
-1000.0,1,4.306506
-1000.0,1,4.307206
-1000.0,1,4.308094
-1000.0,1,4.308864
-1000.0,1,4.309592
-1000.0,1,4.310262
-1000.0,1,4.311186
-1000.0,1,4.312267
-1000.0,1,4.313199
-1000.0,1,4.314333
-1000.0,1,4.315356
-1000.0,1,4.316309
-1000.0,1,4.317701
-1000.0,1,4.318581
-1000.0,1,4.319444
-1000.0,1,4.320284
-1000.0,1,4.321124
-1000.0,1,4.322106
-1000.0,1,4.323002
-1000.0,1,4.32375
-1000.0,1,4.324472
-1000.0,1,4.325147
-1000.0,1,4.325849
-1000.0,1,4.326601
-1000.0,1,4.32762
-1000.0,1,4.329044
-1000.0,1,4.330295
-1000.0,1,4.331414
-1000.0,1,4.332828
-1000.0,1,4.334062
-1000.0,1,4.335048
-1000.0,1,4.335773
-1000.0,1,4.336422
-1000.0,1,4.337287
-1000.0,1,4.338476
-1000.0,1,4.339741
-1000.0,1,4.340887
-1000.0,1,4.34191
-1000.0,1,4.342889
-1000.0,1,4.343853
-1000.0,1,4.344728
-1000.0,1,4.345699
-1000.0,1,4.346831
-1000.0,1,4.347736
-1000.0,1,4.348521
-1000.0,1,4.349263
-1000.0,1,4.350061
-1000.0,1,4.351162
-1000.0,1,4.352726
-1000.0,1,4.354126
-1000.0,1,4.355531
-1000.0,1,4.356735
-1000.0,1,4.357924
-1000.0,1,4.358913
-1000.0,1,4.359947
-1000.0,1,4.360844
-1000.0,1,4.361664
-1000.0,1,4.362334
-1000.0,1,4.363163
-1000.0,1,4.364136
-1000.0,1,4.364995
-1000.0,1,4.36576
-1000.0,1,4.366581
-1000.0,1,4.367568
-1000.0,1,4.369078
-1000.0,1,4.370535
-1000.0,1,4.371844
-1000.0,1,4.37302
-1000.0,1,4.374271
-1000.0,1,4.375422
-1000.0,1,4.376526
-1000.0,1,4.377507
-1000.0,1,4.378382
-1000.0,1,4.379263
-1000.0,1,4.38034
-1000.0,1,4.3814
-1000.0,1,4.382229
-1000.0,1,4.382986
-1000.0,1,4.38383
-1000.0,1,4.384811
-1000.0,1,4.386666
-1000.0,1,4.388385
-1000.0,1,4.389867
-1000.0,1,4.391167
-1000.0,1,4.392517
-1000.0,1,4.393663
-1000.0,1,4.394674
-1000.0,1,4.395568
-1000.0,1,4.396451
-1000.0,1,4.397555
-1000.0,1,4.398651
-1000.0,1,4.399482
-1000.0,1,4.400207
-1000.0,1,4.401117
-1000.0,1,4.402227
-1000.0,1,4.403794
-1000.0,1,4.405249
-1000.0,1,4.406218
-1000.0,1,4.406942
-1000.0,1,4.407688
-1000.0,1,4.408451
-1000.0,1,4.409155
-1000.0,1,4.409936
-1000.0,1,4.4108
-1000.0,1,4.411837
-1000.0,1,4.412661
-1000.0,1,4.413419
-1000.0,1,4.414122
-1000.0,1,4.415228
-1000.0,1,4.417284
-1000.0,1,4.418354
-1000.0,1,4.419216
-1000.0,1,4.419933
-1000.0,1,4.420696
-1000.0,1,4.4216
-1000.0,1,4.422638
-1000.0,1,4.423456
-1000.0,1,4.424228
-1000.0,1,4.424921
-1000.0,1,4.425541
-1000.0,1,4.426252
-1000.0,1,4.427271
-1000.0,1,4.42827
-1000.0,1,4.429112
-1000.0,1,4.429876
-1000.0,1,4.430703
-1000.0,1,4.43167
-1000.0,1,4.43301
-1000.0,1,4.434166
-1000.0,1,4.434976
-1000.0,1,4.435649
-1000.0,1,4.436318
-1000.0,1,4.436954
-1000.0,1,4.437681
-1000.0,1,4.438681
-1000.0,1,4.439703
-1000.0,1,4.440444
-1000.0,1,4.441167
-1000.0,1,4.441883
-1000.0,1,4.442582
-1000.0,1,4.443275
-1000.0,1,4.444096
-1000.0,1,4.445461
-1000.0,1,4.446498
-1000.0,1,4.447472
-1000.0,1,4.448653
-1000.0,1,4.449708
-1000.0,1,4.451581
-1000.0,1,4.452604
-1000.0,1,4.453729
-1000.0,1,4.454642
-1000.0,1,4.455624
-1000.0,1,4.456756
-1000.0,1,4.45763
-1000.0,1,4.458367
-1000.0,1,4.459061
-1000.0,1,4.459895
-1000.0,1,4.461047
-1000.0,1,4.461886
-1000.0,1,4.462903
-1000.0,1,4.463768
-1000.0,1,4.464753
-1000.0,1,4.466094
-1000.0,1,4.467142
-1000.0,1,4.468088
-1000.0,1,4.468962
-1000.0,1,4.469774
-1000.0,1,4.470598
-1000.0,1,4.471503
-1000.0,1,4.47251
-1000.0,1,4.473326
-1000.0,1,4.474099
-1000.0,1,4.474916
-1000.0,1,4.475646
-1000.0,1,4.476374
-1000.0,1,4.4773
-1000.0,1,4.478374
-1000.0,1,4.479253
-1000.0,1,4.480097
-1000.0,1,4.481217
-1000.0,1,4.482268
-1000.0,1,4.483517
-1000.0,1,4.484426
-1000.0,1,4.485425
-1000.0,1,4.486185
-1000.0,1,4.487031
-1000.0,1,4.487858
-1000.0,1,4.488827
-1000.0,1,4.489612
-1000.0,1,4.490355
-1000.0,1,4.491068
-1000.0,1,4.491723
-1000.0,1,4.492488
-1000.0,1,4.493496
-1000.0,1,4.494399
-1000.0,1,4.495203
-1000.0,1,4.495914
-1000.0,1,4.496737
-1000.0,1,4.497679
-1000.0,1,4.498623
-1000.0,1,4.499602
-1000.0,1,4.500382
-1000.0,1,4.50123
-1000.0,1,4.501934
-1000.0,1,4.502577
-1000.0,1,4.503274
-1000.0,1,4.504097
-1000.0,1,4.505056
-1000.0,1,4.505923
-1000.0,1,4.506696
-1000.0,1,4.507428
-1000.0,1,4.508094
-1000.0,1,4.508775
-1000.0,1,4.51002
-1000.0,1,4.510942
-1000.0,1,4.511691
-1000.0,1,4.512399
-1000.0,1,4.513258
-1000.0,1,4.514041
-1000.0,1,4.514949
-1000.0,1,4.516138
-1000.0,1,4.517059
-1000.0,1,4.517877
-1000.0,1,4.518553
-1000.0,1,4.519207
-1000.0,1,4.519863
-1000.0,1,4.52054
-1000.0,1,4.521398
-1000.0,1,4.522534
-1000.0,1,4.52335
-1000.0,1,4.524114
-1000.0,1,4.524869
-1000.0,1,4.525541
-1000.0,1,4.526269
-1000.0,1,4.527192
-1000.0,1,4.528338
-1000.0,1,4.529205
-1000.0,1,4.529938
-1000.0,1,4.530759
-1000.0,1,4.531563
-1000.0,1,4.532348
-1000.0,1,4.533297
-1000.0,1,4.534288
-1000.0,1,4.535202
-1000.0,1,4.535882
-1000.0,1,4.536499
-1000.0,1,4.537198
-1000.0,1,4.538026
-1000.0,1,4.538952
-1000.0,1,4.539761
-1000.0,1,4.540554
-1000.0,1,4.541281
-1000.0,1,4.541926
-1000.0,1,4.542602
-1000.0,1,4.543582
-1000.0,1,4.544742
-1000.0,1,4.545871
-1000.0,1,4.546823
-1000.0,1,4.547767
-1000.0,1,4.548558
-1000.0,1,4.5495
-1000.0,1,4.550477
-1000.0,1,4.551199
-1000.0,1,4.552206
-1000.0,1,4.55296
-1000.0,1,4.553605
-1000.0,1,4.554343
-1000.0,1,4.555317
-1000.0,1,4.556181
-1000.0,1,4.556869
-1000.0,1,4.55764
-1000.0,1,4.558387
-1000.0,1,4.559055
-1000.0,1,4.559783
-1000.0,1,4.560848
-1000.0,1,4.561883
-1000.0,1,4.562987
-1000.0,1,4.563963
-1000.0,1,4.564886
-1000.0,1,4.565702
-1000.0,1,4.566811
-1000.0,1,4.567619
-1000.0,1,4.568542
-1000.0,1,4.569664
-1000.0,1,4.570554
-1000.0,1,4.571485
-1000.0,1,4.572484
-1000.0,1,4.573238
-1000.0,1,4.573956
-1000.0,1,4.574775
-1000.0,1,4.575501
-1000.0,1,4.57622
-1000.0,1,4.57693
-1000.0,1,4.57809
-1000.0,1,4.578971
-1000.0,1,4.579698
-1000.0,1,4.580594
-1000.0,1,4.581821
-1000.0,1,4.582693
-1000.0,1,4.583838
-1000.0,1,4.584669
-1000.0,1,4.585901
-1000.0,1,4.586795
-1000.0,1,4.587576
-1000.0,1,4.588524
-1000.0,1,4.589392
-1000.0,1,4.590187
-1000.0,1,4.590986
-1000.0,1,4.591778
-1000.0,1,4.592521
-1000.0,1,4.59356
-1000.0,1,4.594769
-1000.0,1,4.595607
-1000.0,1,4.596344
-1000.0,1,4.597237
-1000.0,1,4.598172
-1000.0,1,4.599197
-1000.0,1,4.600346
-1000.0,1,4.601207
-1000.0,1,4.601998
-1000.0,1,4.602633
-1000.0,1,4.603275
-1000.0,1,4.604086
-1000.0,1,4.605008
-1000.0,1,4.605957
-1000.0,1,4.606689
-1000.0,1,4.607425
-1000.0,1,4.608186
-1000.0,1,4.608874
-1000.0,1,4.609632
-1000.0,1,4.610609
-1000.0,1,4.611532
-1000.0,1,4.61237
-1000.0,1,4.613165
-1000.0,1,4.613955
-1000.0,1,4.615125
-1000.0,1,4.616421
-1000.0,1,4.617488
-1000.0,1,4.618404
-1000.0,1,4.619231
-1000.0,1,4.62001
-1000.0,1,4.620871
-1000.0,1,4.621938
-1000.0,1,4.622807
-1000.0,1,4.623593
-1000.0,1,4.624309
-1000.0,1,4.624979
-1000.0,1,4.625846
-1000.0,1,4.627007
-1000.0,1,4.627905
-1000.0,1,4.628697
-1000.0,1,4.629552
-1000.0,1,4.630431
-1000.0,1,4.63154
-1000.0,1,4.632517
-1000.0,1,4.633614
-1000.0,1,4.634409
-1000.0,1,4.635079
-1000.0,1,4.635725
-1000.0,1,4.636349
-1000.0,1,4.63715
-1000.0,1,4.638026
-1000.0,1,4.639099
-1000.0,1,4.639911
-1000.0,1,4.640667
-1000.0,1,4.641412
-1000.0,1,4.642112
-1000.0,1,4.64288
-1000.0,1,4.644074
-1000.0,1,4.645082
-1000.0,1,4.645894
-1000.0,1,4.64673
-1000.0,1,4.647626
-1000.0,1,4.648389
-1000.0,1,4.649657
-1000.0,1,4.650649
-1000.0,1,4.651545
-1000.0,1,4.652247
-1000.0,1,4.652931
-1000.0,1,4.653695
-1000.0,1,4.654486
-1000.0,1,4.655412
-1000.0,1,4.656296
-1000.0,1,4.657058
-1000.0,1,4.65778
-1000.0,1,4.658402
-1000.0,1,4.659047
-1000.0,1,4.660043
-1000.0,1,4.66097
-1000.0,1,4.661899
-1000.0,1,4.662728
-1000.0,1,4.663516
-1000.0,1,4.664394
-1000.0,1,4.665412
-1000.0,1,4.666468
-1000.0,1,4.66739
-1000.0,1,4.668303
-1000.0,1,4.669025
-1000.0,1,4.66965
-1000.0,1,4.670391
-1000.0,1,4.671154
-1000.0,1,4.672081
-1000.0,1,4.672875
-1000.0,1,4.673662
-1000.0,1,4.674401
-1000.0,1,4.675061
-1000.0,1,4.67575
-1000.0,1,4.67683
-1000.0,1,4.677767
-1000.0,1,4.678753
-1000.0,1,4.679652
-1000.0,1,4.680609
-1000.0,1,4.681465
-1000.0,1,4.682646
-1000.0,1,4.683467
-1000.0,1,4.684354
-1000.0,1,4.685187
-1000.0,1,4.685933
-1000.0,1,4.686591
-1000.0,1,4.687335
-1000.0,1,4.688357
-1000.0,1,4.689407
-1000.0,1,4.690136
-1000.0,1,4.69091
-1000.0,1,4.691648
-1000.0,1,4.69231
-1000.0,1,4.692998
-1000.0,1,4.693914
-1000.0,1,4.694794
-1000.0,1,4.695597
-1000.0,1,4.696337
-1000.0,1,4.697484
-1000.0,1,4.698389
-1000.0,1,4.69956
-1000.0,1,4.700475
-1000.0,1,4.701367
-1000.0,1,4.702131
-1000.0,1,4.702908
-1000.0,1,4.703723
-1000.0,1,4.704576
-1000.0,1,4.705554
-1000.0,1,4.706372
-1000.0,1,4.707159
-1000.0,1,4.707958
-1000.0,1,4.708748
-1000.0,1,4.709557
-1000.0,1,4.710642
-1000.0,1,4.711658
-1000.0,1,4.712476
-1000.0,1,4.713201
-1000.0,1,4.714096
-1000.0,1,4.715088
-1000.0,1,4.716242
-1000.0,1,4.717247
-1000.0,1,4.718182
-1000.0,1,4.718927
-1000.0,1,4.719588
-1000.0,1,4.720312
-1000.0,1,4.721169
-1000.0,1,4.722414
-1000.0,1,4.723289
-1000.0,1,4.72408
-1000.0,1,4.724835
-1000.0,1,4.725525
-1000.0,1,4.726322
-1000.0,1,4.727508
-1000.0,1,4.728441
-1000.0,1,4.729232
-1000.0,1,4.730047
-1000.0,1,4.731003
-1000.0,1,4.731933
-1000.0,1,4.733233
-1000.0,1,4.734092
-1000.0,1,4.734962
-1000.0,1,4.735658
-1000.0,1,4.736331
-1000.0,1,4.737036
-1000.0,1,4.737857
-1000.0,1,4.738997
-1000.0,1,4.739821
-1000.0,1,4.740563
-1000.0,1,4.741283
-1000.0,1,4.741933
-1000.0,1,4.742638
-1000.0,1,4.743799
-1000.0,1,4.744728
-1000.0,1,4.745509
-1000.0,1,4.746322
-1000.0,1,4.747548
-1000.0,1,4.748599
-1000.0,1,4.750203
-1000.0,1,4.751153
-1000.0,1,4.752021
-1000.0,1,4.752769
-1000.0,1,4.753548
-1000.0,1,4.754427
-1000.0,1,4.755452
-1000.0,1,4.756322
-1000.0,1,4.757092
-1000.0,1,4.757822
-1000.0,1,4.758502
-1000.0,1,4.759145
-1000.0,1,4.759974
-1000.0,1,4.761048
-1000.0,1,4.762068
-1000.0,1,4.762903
-1000.0,1,4.763777
-1000.0,1,4.764866
-1000.0,1,4.766109
-1000.0,1,4.767199
-1000.0,1,4.768307
-1000.0,1,4.769051
-1000.0,1,4.769663
-1000.0,1,4.770323
-1000.0,1,4.771042
-1000.0,1,4.771945
-1000.0,1,4.772741
-1000.0,1,4.773625
-1000.0,1,4.774361
-1000.0,1,4.775015
-1000.0,1,4.775627
-1000.0,1,4.776669
-1000.0,1,4.778001
-1000.0,1,4.77934
-1000.0,1,4.780483
-1000.0,1,4.781585
-1000.0,1,4.783029
-1000.0,1,4.784085
-1000.0,1,4.784992
-1000.0,1,4.785651
-1000.0,1,4.78628
-1000.0,1,4.786952
-1000.0,1,4.787659
-1000.0,1,4.788602
-1000.0,1,4.789541
-1000.0,1,4.790335
-1000.0,1,4.791076
-1000.0,1,4.79174
-1000.0,1,4.792422
-1000.0,1,4.793423
-1000.0,1,4.794285
-1000.0,1,4.795217
-1000.0,1,4.796091
-1000.0,1,4.797089
-1000.0,1,4.797862
-1000.0,1,4.798915
-1000.0,1,4.799799
-1000.0,1,4.800906
-1000.0,1,4.801672
-1000.0,1,4.802323
-1000.0,1,4.803039
-1000.0,1,4.804058
-1000.0,1,4.805432
-1000.0,1,4.806565
-1000.0,1,4.807607
-1000.0,1,4.808579
-1000.0,1,4.809543
-1000.0,1,4.810389
-1000.0,1,4.811227
-1000.0,1,4.812212
-1000.0,1,4.813575
-1000.0,1,4.814449
-1000.0,1,4.815175
-1000.0,1,4.816108
-1000.0,1,4.816825
-1000.0,1,4.817625
-1000.0,1,4.818692
-1000.0,1,4.81992
-1000.0,1,4.821421
-1000.0,1,4.82282
-1000.0,1,4.824044
-1000.0,1,4.825114
-1000.0,1,4.826403
-1000.0,1,4.827491
-1000.0,1,4.828392
-1000.0,1,4.829239
-1000.0,1,4.830336
-1000.0,1,4.831263
-1000.0,1,4.832342
-1000.0,1,4.833192
-1000.0,1,4.833925
-1000.0,1,4.834843
-1000.0,1,4.835811
-1000.0,1,4.837196
-1000.0,1,4.83901
-1000.0,1,4.840259
-1000.0,1,4.841295
-1000.0,1,4.842214
-1000.0,1,4.843346
-1000.0,1,4.844277
-1000.0,1,4.845175
-1000.0,1,4.846213
-1000.0,1,4.84717
-1000.0,1,4.847943
-1000.0,1,4.848984
-1000.0,1,4.849957
-1000.0,1,4.850794
-1000.0,1,4.851677
-1000.0,1,4.853167
-1000.0,1,4.85462
-1000.0,1,4.855927
-1000.0,1,4.856779
-1000.0,1,4.857552
-1000.0,1,4.85828
-1000.0,1,4.858932
-1000.0,1,4.859759
-1000.0,1,4.860773
-1000.0,1,4.861829
-1000.0,1,4.86275
-1000.0,1,4.863605
-1000.0,1,4.864492
-1000.0,1,4.86541
-1000.0,1,4.866577
-1000.0,1,4.867644
-1000.0,1,4.868414
-1000.0,1,4.869238
-1000.0,1,4.869963
-1000.0,1,4.870987
-1000.0,1,4.872219
-1000.0,1,4.873422
-1000.0,1,4.874435
-1000.0,1,4.875333
-1000.0,1,4.876274
-1000.0,1,4.877134
-1000.0,1,4.877962
-1000.0,1,4.878801
-1000.0,1,4.880031
-1000.0,1,4.88087
-1000.0,1,4.88155
-1000.0,1,4.882192
-1000.0,1,4.88337
-1000.0,1,4.884191
-1000.0,1,4.885234
-1000.0,1,4.886331
-1000.0,1,4.887492
-1000.0,1,4.888511
-1000.0,1,4.889557
-1000.0,1,4.890364
-1000.0,1,4.891145
-1000.0,1,4.89179
-1000.0,1,4.892479
-1000.0,1,4.893478
-1000.0,1,4.894684
-1000.0,1,4.895788
-1000.0,1,4.896785
-1000.0,1,4.897738
-1000.0,1,4.898867
-1000.0,1,4.899908
-1000.0,1,4.900687
-1000.0,1,4.901782
-1000.0,1,4.902523
-1000.0,1,4.903196
-1000.0,1,4.903952
-1000.0,1,4.904753
-1000.0,1,4.905705
-1000.0,1,4.906442
-1000.0,1,4.907182
-1000.0,1,4.907983
-1000.0,1,4.908706
-1000.0,1,4.909425
-1000.0,1,4.910442
-1000.0,1,4.911602
-1000.0,1,4.912432
-1000.0,1,4.913199
-1000.0,1,4.91432
-1000.0,1,4.915562
-1000.0,1,4.916975
-1000.0,1,4.918175
-1000.0,1,4.919056
-1000.0,1,4.919912
-1000.0,1,4.92076
-1000.0,1,4.921683
-1000.0,1,4.922585
-1000.0,1,4.923363
-1000.0,1,4.924126
-1000.0,1,4.924838
-1000.0,1,4.925561
-1000.0,1,4.926556
-1000.0,1,4.927578
-1000.0,1,4.928405
-1000.0,1,4.929192
-1000.0,1,4.929893
-1000.0,1,4.931131
-1000.0,1,4.932133
-1000.0,1,4.933177
-1000.0,1,4.934082
-1000.0,1,4.934991
-1000.0,1,4.935682
-1000.0,1,4.93648
-1000.0,1,4.937372
-1000.0,1,4.938299
-1000.0,1,4.939294
-1000.0,1,4.940067
-1000.0,1,4.940836
-1000.0,1,4.941692
-1000.0,1,4.942425
-1000.0,1,4.943314
-1000.0,1,4.944314
-1000.0,1,4.945164
-1000.0,1,4.945957
-1000.0,1,4.946788
-1000.0,1,4.94805
-1000.0,1,4.949111
-1000.0,1,4.950459
-1000.0,1,4.951588
-1000.0,1,4.952566
-1000.0,1,4.953397
-1000.0,1,4.954387
-1000.0,1,4.955585
-1000.0,1,4.956617
-1000.0,1,4.957578
-1000.0,1,4.958466
-1000.0,1,4.959124
-1000.0,1,4.959925
-1000.0,1,4.960961
-1000.0,1,4.961792
-1000.0,1,4.962509
-1000.0,1,4.963241
-1000.0,1,4.964157
-1000.0,1,4.964896
-1000.0,1,4.966168
-1000.0,1,4.967135
-1000.0,1,4.968035
-1000.0,1,4.968757
-1000.0,1,4.969399
-1000.0,1,4.970141
-1000.0,1,4.971251
-1000.0,1,4.972414
-1000.0,1,4.973197
-1000.0,1,4.973935
-1000.0,1,4.974664
-1000.0,1,4.975388
-1000.0,1,4.976086
-1000.0,1,4.976825
-1000.0,1,4.977998
-1000.0,1,4.978842
-1000.0,1,4.979598
-1000.0,1,4.980349
-1000.0,1,4.981275
-1000.0,1,4.98204
-1000.0,1,4.983145
-1000.0,1,4.984144
-1000.0,1,4.985116
-1000.0,1,4.985829
-1000.0,1,4.986589
-1000.0,1,4.987324
-1000.0,1,4.98819
-1000.0,1,4.989121
-1000.0,1,4.99003
-1000.0,1,4.990789
-1000.0,1,4.991427
-1000.0,1,4.99214
-1000.0,1,4.993232
-1000.0,1,4.99426
-1000.0,1,4.995204
-1000.0,1,4.996239
-1000.0,1,4.997326
-1000.0,1,4.998234
-1000.0,1,4.999192
-1000.0,1,5.000016
-1000.0,1,5.000796
-1000.0,1,5.001795
-1000.0,1,5.002481
-1000.0,1,5.003211
-1000.0,1,5.004231
-1000.0,1,5.005335
-1000.0,1,5.006433
-1000.0,1,5.007451
-1000.0,1,5.008433
-1000.0,1,5.009432
-1000.0,1,5.010296
-1000.0,1,5.01107
-1000.0,1,5.011851
-1000.0,1,5.01278
-1000.0,1,5.014117
-1000.0,1,5.01502
-1000.0,1,5.015798
-1000.0,1,5.016738
-1000.0,1,5.017448
-1000.0,1,5.018317
-1000.0,1,5.019394
-1000.0,1,5.020972
-1000.0,1,5.022193
-1000.0,1,5.023357
-1000.0,1,5.024354
-1000.0,1,5.025286
-1000.0,1,5.026148
-1000.0,1,5.027018
-1000.0,1,5.027875
-1000.0,1,5.028858
-1000.0,1,5.029825
-1000.0,1,5.030576
-1000.0,1,5.031273
-1000.0,1,5.031989
-1000.0,1,5.033079
-1000.0,1,5.033976
-1000.0,1,5.035238
-1000.0,1,5.036071
-1000.0,1,5.036996
-1000.0,1,5.03783
-1000.0,1,5.038846
-1000.0,1,5.039693
-1000.0,1,5.04046
-1000.0,1,5.041183
-1000.0,1,5.041837
-1000.0,1,5.042495
-1000.0,1,5.043318
-1000.0,1,5.044148
-1000.0,1,5.045109
-1000.0,1,5.045956
-1000.0,1,5.046744
-1000.0,1,5.047658
-1000.0,1,5.048471
-1000.0,1,5.049739
-1000.0,1,5.050747
-1000.0,1,5.051735
-1000.0,1,5.05247
-1000.0,1,5.05314
-1000.0,1,5.053956
-1000.0,1,5.054853
-1000.0,1,5.055806
-1000.0,1,5.056633
-1000.0,1,5.057405
-1000.0,1,5.058192
-1000.0,1,5.058849
-1000.0,1,5.059545
-1000.0,1,5.060464
-1000.0,1,5.061469
-1000.0,1,5.062436
-1000.0,1,5.063282
-1000.0,1,5.064101
-1000.0,1,5.064988
-1000.0,1,5.065854
-1000.0,1,5.066814
-1000.0,1,5.067705
-1000.0,1,5.06868
-1000.0,1,5.069386
-1000.0,1,5.070194
-1000.0,1,5.071009
-1000.0,1,5.071754
-1000.0,1,5.07244
-1000.0,1,5.073284
-1000.0,1,5.074378
-1000.0,1,5.075116
-1000.0,1,5.075813
-1000.0,1,5.076861
-1000.0,1,5.07782
-1000.0,1,5.078628
-1000.0,1,5.079369
-1000.0,1,5.080641
-1000.0,1,5.081755
-1000.0,1,5.082989
-1000.0,1,5.083956
-1000.0,1,5.084909
-1000.0,1,5.085607
-1000.0,1,5.086335
-1000.0,1,5.087111
-1000.0,1,5.087885
-1000.0,1,5.088623
-1000.0,1,5.089304
-1000.0,1,5.090384
-1000.0,1,5.091218
-1000.0,1,5.091894
-1000.0,1,5.09274
-1000.0,1,5.093917
-1000.0,1,5.095536
-1000.0,1,5.097108
-1000.0,1,5.098772
-1000.0,1,5.100576
-1000.0,1,5.102686
-1000.0,1,5.104734
-1000.0,1,5.106704
-1000.0,1,5.108456
-1000.0,1,5.110233
-1000.0,1,5.111654
-1000.0,1,5.113286
-1000.0,1,5.114764
-1000.0,1,5.116206
-1000.0,1,5.117585
-1000.0,1,5.119049
-1000.0,1,5.120583
-1000.0,1,5.12224
-1000.0,1,5.124044
-1000.0,1,5.125584
-1000.0,1,5.127324
-1000.0,1,5.128952
-1000.0,1,5.130993
-1000.0,1,5.133006
-1000.0,1,5.134444
-1000.0,1,5.135905
-1000.0,1,5.137492
-1000.0,1,5.139121
-1000.0,1,5.140834
-1000.0,1,5.142354
-1000.0,1,5.143811
-1000.0,1,5.145294
-1000.0,1,5.146672
-1000.0,1,5.148068
-1000.0,1,5.149482
-1000.0,1,5.150855
-1000.0,1,5.152308
-1000.0,1,5.153664
-1000.0,1,5.154947
-1000.0,1,5.156253
-1000.0,1,5.157867
-1000.0,1,5.159452
-1000.0,1,5.160824
-1000.0,1,5.162271
-1000.0,1,5.163922
-1000.0,1,5.165347
-1000.0,1,5.166286
-1000.0,1,5.167169
-1000.0,1,5.168306
-1000.0,1,5.169804
-1000.0,1,5.171425
-1000.0,1,5.173019
-1000.0,1,5.174705
-1000.0,1,5.176296
-1000.0,1,5.177922
-1000.0,1,5.179388
-1000.0,1,5.180469
-1000.0,1,5.181396
-1000.0,1,5.182262
-1000.0,1,5.183048
-1000.0,1,5.183775
-1000.0,1,5.184877
-1000.0,1,5.185896
-1000.0,1,5.186984
-1000.0,1,5.188179
-1000.0,1,5.189413
-1000.0,1,5.190362
-1000.0,1,5.19132
-1000.0,1,5.19225
-1000.0,1,5.193043
-1000.0,1,5.193867
-1000.0,1,5.194648
-1000.0,1,5.19537
-1000.0,1,5.196055
-1000.0,1,5.197034
-1000.0,1,5.198184
-1000.0,1,5.199016
-1000.0,1,5.199873
-1000.0,1,5.200562
-1000.0,1,5.201255
-1000.0,1,5.201906
-1000.0,1,5.202667
-1000.0,1,5.203573
-1000.0,1,5.204584
-1000.0,1,5.205984
-1000.0,1,5.207467
-1000.0,1,5.208746
-1000.0,1,5.210415
-1000.0,1,5.212132
-1000.0,1,5.212993
-1000.0,1,5.213643
-1000.0,1,5.214304
-1000.0,1,5.215027
-1000.0,1,5.215758
-1000.0,1,5.216452
-1000.0,1,5.217128
-1000.0,1,5.217835
-1000.0,1,5.218488
-1000.0,1,5.21912
-1000.0,1,5.219999
-1000.0,1,5.220938
-1000.0,1,5.222165
-1000.0,1,5.223983
-1000.0,1,5.225199
-1000.0,1,5.22676
-1000.0,1,5.228458
-1000.0,1,5.229307
-1000.0,1,5.230006
-1000.0,1,5.230667
-1000.0,1,5.231427
-1000.0,1,5.232116
-1000.0,1,5.232835
-1000.0,1,5.233742
-1000.0,1,5.234509
-1000.0,1,5.235218
-1000.0,1,5.235906
-1000.0,1,5.236788
-1000.0,1,5.237923
-1000.0,1,5.239416
-1000.0,1,5.24114
-1000.0,1,5.242606
-1000.0,1,5.243974
-1000.0,1,5.245918
-1000.0,1,5.246924
-1000.0,1,5.247611
-1000.0,1,5.24828
-1000.0,1,5.248978
-1000.0,1,5.249631
-1000.0,1,5.250269
-1000.0,1,5.250946
-1000.0,1,5.251703
-1000.0,1,5.252403
-1000.0,1,5.253057
-1000.0,1,5.253934
-1000.0,1,5.254904
-1000.0,1,5.256149
-1000.0,1,5.25782
-1000.0,1,5.259123
-1000.0,1,5.260608
-1000.0,1,5.262084
-1000.0,1,5.263099
-1000.0,1,5.263858
-1000.0,1,5.264548
-1000.0,1,5.265199
-1000.0,1,5.265833
-1000.0,1,5.266453
-1000.0,1,5.267099
