#{"t_start": 1731492077.6792629, "env_id": "None"}
r,l,t
-1000.0,1,1.826071
-1000.0,1,1.827376
-1000.0,1,1.82875
-1000.0,1,1.829845
-1000.0,1,1.831224
-1000.0,1,1.83206
-1000.0,1,1.832746
-1000.0,1,1.833426
-1000.0,1,1.834099
-1000.0,1,1.834744
-1000.0,1,1.83537
-1000.0,1,1.835999
-1000.0,1,1.83683
-1000.0,1,1.837502
-1000.0,1,1.838103
-1000.0,1,1.838673
-1000.0,1,1.839248
-1000.0,1,1.839833
-1000.0,1,1.840685
-1000.0,1,1.842029
-1000.0,1,1.843412
-1000.0,1,1.844441
-1000.0,1,1.845803
-1000.0,1,1.846749
-1000.0,1,1.847715
-1000.0,1,1.848793
-1000.0,1,1.849745
-1000.0,1,1.850457
-1000.0,1,1.851099
-1000.0,1,1.851723
-1000.0,1,1.852362
-1000.0,1,1.852987
-1000.0,1,1.853742
-1000.0,1,1.854498
-1000.0,1,1.855179
-1000.0,1,1.855797
-1000.0,1,1.856483
-1000.0,1,1.857807
-1000.0,1,1.859068
-1000.0,1,1.860281
-1000.0,1,1.861604
-1000.0,1,1.862661
-1000.0,1,1.863753
-1000.0,1,1.864598
-1000.0,1,1.865598
-1000.0,1,1.866421
-1000.0,1,1.86717
-1000.0,1,1.867832
-1000.0,1,1.868482
-1000.0,1,1.869107
-1000.0,1,1.86973
-1000.0,1,1.870432
-1000.0,1,1.871123
-1000.0,1,1.871826
-1000.0,1,1.872474
-1000.0,1,1.873086
-1000.0,1,1.87383
-1000.0,1,1.875223
-1000.0,1,1.876565
-1000.0,1,1.877725
-1000.0,1,1.879169
-1000.0,1,1.880154
-1000.0,1,1.881205
-1000.0,1,1.882299
-1000.0,1,1.883225
-1000.0,1,1.883906
-1000.0,1,1.88458
-1000.0,1,1.885224
-1000.0,1,1.885849
-1000.0,1,1.886483
-1000.0,1,1.887126
-1000.0,1,1.887951
-1000.0,1,1.888648
-1000.0,1,1.889327
-1000.0,1,1.890079
-1000.0,1,1.891014
-1000.0,1,1.891955
-1000.0,1,1.89336
-1000.0,1,1.894796
-1000.0,1,1.896147
-1000.0,1,1.897285
-1000.0,1,1.89829
-1000.0,1,1.899458
-1000.0,1,1.900287
-1000.0,1,1.901152
-1000.0,1,1.902014
-1000.0,1,1.902705
-1000.0,1,1.903371
-1000.0,1,1.904138
-1000.0,1,1.904986
-1000.0,1,1.905747
-1000.0,1,1.906573
-1000.0,1,1.907701
-1000.0,1,1.908849
-1000.0,1,1.910421
-1000.0,1,1.911952
-1000.0,1,1.913103
-1000.0,1,1.91401
-1000.0,1,1.915097
-1000.0,1,1.916043
-1000.0,1,1.916812
-1000.0,1,1.917512
-1000.0,1,1.918217
-1000.0,1,1.918873
-1000.0,1,1.919538
-1000.0,1,1.920271
-1000.0,1,1.920956
-1000.0,1,1.921769
-1000.0,1,1.922534
-1000.0,1,1.923267
-1000.0,1,1.924556
-1000.0,1,1.925859
-1000.0,1,1.927204
-1000.0,1,1.92887
-1000.0,1,1.929879
-1000.0,1,1.931046
-1000.0,1,1.932132
-1000.0,1,1.932972
-1000.0,1,1.933714
-1000.0,1,1.934401
-1000.0,1,1.93507
-1000.0,1,1.935732
-1000.0,1,1.936403
-1000.0,1,1.937131
-1000.0,1,1.937837
-1000.0,1,1.938512
-1000.0,1,1.93928
-1000.0,1,1.940542
-1000.0,1,1.941783
-1000.0,1,1.943162
-1000.0,1,1.94464
-1000.0,1,1.94589
-1000.0,1,1.947157
-1000.0,1,1.948315
-1000.0,1,1.94913
-1000.0,1,1.949929
-1000.0,1,1.950667
-1000.0,1,1.951362
-1000.0,1,1.952032
-1000.0,1,1.952704
-1000.0,1,1.953428
-1000.0,1,1.95414
-1000.0,1,1.95488
-1000.0,1,1.955588
-1000.0,1,1.95628
-1000.0,1,1.957082
-1000.0,1,1.958426
-1000.0,1,1.959792
-1000.0,1,1.961193
-1000.0,1,1.962714
-1000.0,1,1.963842
-1000.0,1,1.964849
-1000.0,1,1.965904
-1000.0,1,1.966794
-1000.0,1,1.967554
-1000.0,1,1.968271
-1000.0,1,1.968964
-1000.0,1,1.96966
-1000.0,1,1.970351
-1000.0,1,1.971115
-1000.0,1,1.971915
-1000.0,1,1.97266
-1000.0,1,1.973654
-1000.0,1,1.975021
-1000.0,1,1.976455
-1000.0,1,1.977896
-1000.0,1,1.979255
-1000.0,1,1.98044
-1000.0,1,1.981597
-1000.0,1,1.982635
-1000.0,1,1.983415
-1000.0,1,1.984131
-1000.0,1,1.98482
-1000.0,1,1.98557
-1000.0,1,1.986314
-1000.0,1,1.987067
-1000.0,1,1.987888
-1000.0,1,1.988626
-1000.0,1,1.989408
-1000.0,1,1.990732
-1000.0,1,1.992043
-1000.0,1,1.993404
-1000.0,1,1.99461
-1000.0,1,1.995847
-1000.0,1,1.996943
-1000.0,1,1.997806
-1000.0,1,1.998831
-1000.0,1,1.999721
-1000.0,1,2.000443
-1000.0,1,2.001102
-1000.0,1,2.001735
-1000.0,1,2.002379
-1000.0,1,2.003013
-1000.0,1,2.003665
-1000.0,1,2.004396
-1000.0,1,2.005167
-1000.0,1,2.005936
-1000.0,1,2.007126
-1000.0,1,2.00839
-1000.0,1,2.009826
-1000.0,1,2.011163
-1000.0,1,2.012396
-1000.0,1,2.013756
-1000.0,1,2.014891
-1000.0,1,2.015665
-1000.0,1,2.016378
-1000.0,1,2.017093
-1000.0,1,2.017871
-1000.0,1,2.018626
-1000.0,1,2.019349
-1000.0,1,2.020129
-1000.0,1,2.020851
-1000.0,1,2.021553
-1000.0,1,2.022237
-1000.0,1,2.023022
-1000.0,1,2.024019
-1000.0,1,2.025441
-1000.0,1,2.026864
-1000.0,1,2.028315
-1000.0,1,2.02973
-1000.0,1,2.031022
-1000.0,1,2.032332
-1000.0,1,2.033115
-1000.0,1,2.033914
-1000.0,1,2.034709
-1000.0,1,2.035455
-1000.0,1,2.036186
-1000.0,1,2.036925
-1000.0,1,2.03773
-1000.0,1,2.038485
-1000.0,1,2.039292
-1000.0,1,2.040352
-1000.0,1,2.041384
-1000.0,1,2.042459
-1000.0,1,2.043632
-1000.0,1,2.045043
-1000.0,1,2.046509
-1000.0,1,2.047759
-1000.0,1,2.048763
-1000.0,1,2.04985
-1000.0,1,2.050839
-1000.0,1,2.051773
-1000.0,1,2.052557
-1000.0,1,2.053294
-1000.0,1,2.054025
-1000.0,1,2.054755
-1000.0,1,2.055488
-1000.0,1,2.056313
-1000.0,1,2.057485
-1000.0,1,2.058959
-1000.0,1,2.060369
-1000.0,1,2.061717
-1000.0,1,2.062899
-1000.0,1,2.064346
-1000.0,1,2.065423
-1000.0,1,2.066232
-1000.0,1,2.06691
-1000.0,1,2.067585
-1000.0,1,2.068271
-1000.0,1,2.068946
-1000.0,1,2.069617
-1000.0,1,2.070452
-1000.0,1,2.071366
-1000.0,1,2.072121
-1000.0,1,2.072891
-1000.0,1,2.074007
-1000.0,1,2.075423
-1000.0,1,2.076954
-1000.0,1,2.078382
-1000.0,1,2.079528
-1000.0,1,2.080726
-1000.0,1,2.081874
-1000.0,1,2.082925
-1000.0,1,2.083704
-1000.0,1,2.084426
-1000.0,1,2.085128
-1000.0,1,2.085819
-1000.0,1,2.086524
-1000.0,1,2.087317
-1000.0,1,2.088203
-1000.0,1,2.088995
-1000.0,1,2.089842
-1000.0,1,2.091265
-1000.0,1,2.092679
-1000.0,1,2.09401
-1000.0,1,2.095716
-1000.0,1,2.09688
-1000.0,1,2.098061
-1000.0,1,2.099177
-1000.0,1,2.099944
-1000.0,1,2.100656
-1000.0,1,2.10149
-1000.0,1,2.102274
-1000.0,1,2.102991
-1000.0,1,2.103769
-1000.0,1,2.104553
-1000.0,1,2.105293
-1000.0,1,2.106056
-1000.0,1,2.107179
-1000.0,1,2.108321
-1000.0,1,2.10962
-1000.0,1,2.111056
-1000.0,1,2.112671
-1000.0,1,2.113939
-1000.0,1,2.115186
-1000.0,1,2.116068
-1000.0,1,2.116794
-1000.0,1,2.117501
-1000.0,1,2.11835
-1000.0,1,2.119136
-1000.0,1,2.119849
-1000.0,1,2.12068
-1000.0,1,2.121433
-1000.0,1,2.122154
-1000.0,1,2.123008
-1000.0,1,2.124516
-1000.0,1,2.125924
-1000.0,1,2.12732
-1000.0,1,2.128839
-1000.0,1,2.130134
-1000.0,1,2.131464
-1000.0,1,2.132472
-1000.0,1,2.133256
-1000.0,1,2.134019
-1000.0,1,2.134776
-1000.0,1,2.135537
-1000.0,1,2.136355
-1000.0,1,2.13727
-1000.0,1,2.138093
-1000.0,1,2.138847
-1000.0,1,2.139595
-1000.0,1,2.140484
-1000.0,1,2.141645
-1000.0,1,2.143028
-1000.0,1,2.144541
-1000.0,1,2.146022
-1000.0,1,2.147272
-1000.0,1,2.148344
-1000.0,1,2.149564
-1000.0,1,2.150432
-1000.0,1,2.151222
-1000.0,1,2.151992
-1000.0,1,2.152811
-1000.0,1,2.153592
-1000.0,1,2.154422
-1000.0,1,2.155355
-1000.0,1,2.15623
-1000.0,1,2.157272
-1000.0,1,2.158492
-1000.0,1,2.15972
-1000.0,1,2.161099
-1000.0,1,2.162848
-1000.0,1,2.164116
-1000.0,1,2.165135
-1000.0,1,2.16642
-1000.0,1,2.168035
-1000.0,1,2.169603
-1000.0,1,2.171354
-1000.0,1,2.172856
-1000.0,1,2.17448
-1000.0,1,2.176369
-1000.0,1,2.178204
-1000.0,1,2.180363
-1000.0,1,2.182339
-1000.0,1,2.184113
-1000.0,1,2.185375
-1000.0,1,2.186575
-1000.0,1,2.187807
-1000.0,1,2.189384
-1000.0,1,2.190949
-1000.0,1,2.192346
-1000.0,1,2.193768
-1000.0,1,2.19532
-1000.0,1,2.196924
-1000.0,1,2.198301
-1000.0,1,2.19961
-1000.0,1,2.201426
-1000.0,1,2.203505
-1000.0,1,2.206479
-1000.0,1,2.208765
-1000.0,1,2.21146
-1000.0,1,2.214251
-1000.0,1,2.216752
-1000.0,1,2.219253
-1000.0,1,2.222002
-1000.0,1,2.224136
-1000.0,1,2.22564
-1000.0,1,2.227606
-1000.0,1,2.228606
-1000.0,1,2.229541
-1000.0,1,2.230448
-1000.0,1,2.231485
-1000.0,1,2.23271
-1000.0,1,2.234169
-1000.0,1,2.235466
-1000.0,1,2.236934
-1000.0,1,2.238434
-1000.0,1,2.239918
-1000.0,1,2.241097
-1000.0,1,2.242075
-1000.0,1,2.243018
-1000.0,1,2.243881
-1000.0,1,2.244715
-1000.0,1,2.245596
-1000.0,1,2.246837
-1000.0,1,2.24815
-1000.0,1,2.249777
-1000.0,1,2.251173
-1000.0,1,2.253078
-1000.0,1,2.254741
-1000.0,1,2.256519
-1000.0,1,2.258267
-1000.0,1,2.259993
-1000.0,1,2.261592
-1000.0,1,2.263126
-1000.0,1,2.264712
-1000.0,1,2.266141
-1000.0,1,2.267579
-1000.0,1,2.268701
-1000.0,1,2.26961
-1000.0,1,2.270476
-1000.0,1,2.271583
-1000.0,1,2.272494
-1000.0,1,2.27349
-1000.0,1,2.274433
-1000.0,1,2.275743
-1000.0,1,2.276939
-1000.0,1,2.278247
-1000.0,1,2.279935
-1000.0,1,2.281641
-1000.0,1,2.283105
-1000.0,1,2.284457
-1000.0,1,2.285564
-1000.0,1,2.286524
-1000.0,1,2.287543
-1000.0,1,2.288603
-1000.0,1,2.289566
-1000.0,1,2.290507
-1000.0,1,2.29171
-1000.0,1,2.293179
-1000.0,1,2.294551
-1000.0,1,2.295972
-1000.0,1,2.297497
-1000.0,1,2.299146
-1000.0,1,2.300696
-1000.0,1,2.301716
-1000.0,1,2.302668
-1000.0,1,2.303638
-1000.0,1,2.305008
-1000.0,1,2.305996
-1000.0,1,2.306912
-1000.0,1,2.308535
-1000.0,1,2.310049
-1000.0,1,2.311429
-1000.0,1,2.313233
-1000.0,1,2.314709
-1000.0,1,2.31576
-1000.0,1,2.316751
-1000.0,1,2.318012
-1000.0,1,2.318883
-1000.0,1,2.31972
-1000.0,1,2.320688
-1000.0,1,2.321861
-1000.0,1,2.323282
-1000.0,1,2.325109
-1000.0,1,2.327379
-1000.0,1,2.329347
-1000.0,1,2.330947
-1000.0,1,2.332179
-1000.0,1,2.333374
-1000.0,1,2.334606
-1000.0,1,2.335933
-1000.0,1,2.336847
-1000.0,1,2.337712
-1000.0,1,2.338594
-1000.0,1,2.339723
-1000.0,1,2.341399
-1000.0,1,2.343191
-1000.0,1,2.345239
-1000.0,1,2.347103
-1000.0,1,2.348415
-1000.0,1,2.349563
-1000.0,1,2.350707
-1000.0,1,2.352235
-1000.0,1,2.353319
-1000.0,1,2.354164
-1000.0,1,2.355054
-1000.0,1,2.355858
-1000.0,1,2.357153
-1000.0,1,2.358887
-1000.0,1,2.360874
-1000.0,1,2.362838
-1000.0,1,2.364537
-1000.0,1,2.365793
-1000.0,1,2.366931
-1000.0,1,2.368148
-1000.0,1,2.369649
-1000.0,1,2.370657
-1000.0,1,2.371594
-1000.0,1,2.372674
-1000.0,1,2.374341
-1000.0,1,2.376226
-1000.0,1,2.378359
-1000.0,1,2.380143
-1000.0,1,2.381394
-1000.0,1,2.382589
-1000.0,1,2.383786
-1000.0,1,2.385306
-1000.0,1,2.386285
-1000.0,1,2.387383
-1000.0,1,2.388322
-1000.0,1,2.389458
-1000.0,1,2.391127
-1000.0,1,2.393057
-1000.0,1,2.39526
-1000.0,1,2.396924
-1000.0,1,2.398145
-1000.0,1,2.399344
-1000.0,1,2.400531
-1000.0,1,2.402054
-1000.0,1,2.403611
-1000.0,1,2.404682
-1000.0,1,2.405652
-1000.0,1,2.407283
-1000.0,1,2.409047
-1000.0,1,2.411088
-1000.0,1,2.412906
-1000.0,1,2.41434
-1000.0,1,2.415595
-1000.0,1,2.416774
-1000.0,1,2.418167
-1000.0,1,2.419412
-1000.0,1,2.420517
-1000.0,1,2.421465
-1000.0,1,2.422366
-1000.0,1,2.42395
-1000.0,1,2.425777
-1000.0,1,2.427902
-1000.0,1,2.429751
-1000.0,1,2.431118
-1000.0,1,2.432324
-1000.0,1,2.433455
-1000.0,1,2.434736
-1000.0,1,2.436188
-1000.0,1,2.437305
-1000.0,1,2.438329
-1000.0,1,2.439474
-1000.0,1,2.441167
-1000.0,1,2.443152
-1000.0,1,2.445282
-1000.0,1,2.446963
-1000.0,1,2.448193
-1000.0,1,2.449391
-1000.0,1,2.450612
-1000.0,1,2.4521
-1000.0,1,2.453057
-1000.0,1,2.454139
-1000.0,1,2.45508
-1000.0,1,2.456157
-1000.0,1,2.457839
-1000.0,1,2.459803
-1000.0,1,2.46205
-1000.0,1,2.463939
-1000.0,1,2.46544
-1000.0,1,2.466682
-1000.0,1,2.467908
-1000.0,1,2.469446
-1000.0,1,2.470415
-1000.0,1,2.471557
-1000.0,1,2.472541
-1000.0,1,2.473781
-1000.0,1,2.475015
-1000.0,1,2.476293
-1000.0,1,2.478025
-1000.0,1,2.479463
-1000.0,1,2.480762
-1000.0,1,2.481785
-1000.0,1,2.483093
-1000.0,1,2.484228
-1000.0,1,2.485178
-1000.0,1,2.486051
-1000.0,1,2.486917
-1000.0,1,2.487945
-1000.0,1,2.488945
-1000.0,1,2.490615
-1000.0,1,2.492301
-1000.0,1,2.494382
-1000.0,1,2.496424
-1000.0,1,2.497939
-1000.0,1,2.499176
-1000.0,1,2.500346
-1000.0,1,2.501584
-1000.0,1,2.503151
-1000.0,1,2.504183
-1000.0,1,2.505258
-1000.0,1,2.506438
-1000.0,1,2.508261
-1000.0,1,2.510308
-1000.0,1,2.512419
-1000.0,1,2.514288
-1000.0,1,2.515615
-1000.0,1,2.516852
-1000.0,1,2.518105
-1000.0,1,2.519673
-1000.0,1,2.520703
-1000.0,1,2.521714
-1000.0,1,2.522922
-1000.0,1,2.524552
-1000.0,1,2.526096
-1000.0,1,2.527625
-1000.0,1,2.529359
-1000.0,1,2.530711
-1000.0,1,2.53173
-1000.0,1,2.532652
-1000.0,1,2.534208
-1000.0,1,2.535251
-1000.0,1,2.536115
-1000.0,1,2.536949
-1000.0,1,2.537813
-1000.0,1,2.538714
-1000.0,1,2.539801
-1000.0,1,2.541237
-1000.0,1,2.542403
-1000.0,1,2.543782
-1000.0,1,2.545497
-1000.0,1,2.54687
-1000.0,1,2.548183
-1000.0,1,2.549542
-1000.0,1,2.550552
-1000.0,1,2.551429
-1000.0,1,2.55229
-1000.0,1,2.553144
-1000.0,1,2.554107
-1000.0,1,2.555362
-1000.0,1,2.556477
-1000.0,1,2.558152
-1000.0,1,2.559949
-1000.0,1,2.562092
-1000.0,1,2.563945
-1000.0,1,2.565369
-1000.0,1,2.566593
-1000.0,1,2.567794
-1000.0,1,2.569139
-1000.0,1,2.570239
-1000.0,1,2.57142
-1000.0,1,2.572382
-1000.0,1,2.573574
-1000.0,1,2.575258
-1000.0,1,2.577185
-1000.0,1,2.579298
-1000.0,1,2.581029
-1000.0,1,2.582315
-1000.0,1,2.583547
-1000.0,1,2.584793
-1000.0,1,2.586307
-1000.0,1,2.587286
-1000.0,1,2.588552
-1000.0,1,2.590027
-1000.0,1,2.591581
-1000.0,1,2.593044
-1000.0,1,2.594723
-1000.0,1,2.596258
-1000.0,1,2.597598
-1000.0,1,2.598933
-1000.0,1,2.600195
-1000.0,1,2.601219
-1000.0,1,2.602133
-1000.0,1,2.603041
-1000.0,1,2.603971
-1000.0,1,2.605069
-1000.0,1,2.606329
-1000.0,1,2.607693
-1000.0,1,2.608974
-1000.0,1,2.610363
-1000.0,1,2.612176
-1000.0,1,2.61359
-1000.0,1,2.614692
-1000.0,1,2.616031
-1000.0,1,2.617043
-1000.0,1,2.61812
-1000.0,1,2.619112
-1000.0,1,2.620046
-1000.0,1,2.621008
-1000.0,1,2.62207
-1000.0,1,2.623163
-1000.0,1,2.624615
-1000.0,1,2.625879
-1000.0,1,2.627125
-1000.0,1,2.628679
-1000.0,1,2.630075
-1000.0,1,2.631393
-1000.0,1,2.632529
-1000.0,1,2.633817
-1000.0,1,2.634807
-1000.0,1,2.635731
-1000.0,1,2.636655
-1000.0,1,2.637841
-1000.0,1,2.638929
-1000.0,1,2.640029
-1000.0,1,2.641338
-1000.0,1,2.642607
-1000.0,1,2.644302
-1000.0,1,2.645777
-1000.0,1,2.647106
-1000.0,1,2.648151
-1000.0,1,2.649517
-1000.0,1,2.650674
-1000.0,1,2.651634
-1000.0,1,2.652544
-1000.0,1,2.653489
-1000.0,1,2.654471
-1000.0,1,2.655644
-1000.0,1,2.656868
-1000.0,1,2.658124
-1000.0,1,2.659398
-1000.0,1,2.660877
-1000.0,1,2.662551
-1000.0,1,2.663878
-1000.0,1,2.664949
-1000.0,1,2.666306
-1000.0,1,2.667296
-1000.0,1,2.668455
-1000.0,1,2.669389
-1000.0,1,2.670266
-1000.0,1,2.671436
-1000.0,1,2.672416
-1000.0,1,2.673781
-1000.0,1,2.675607
-1000.0,1,2.677792
-1000.0,1,2.679869
-1000.0,1,2.682102
-1000.0,1,2.683482
-1000.0,1,2.684721
-1000.0,1,2.68602
-1000.0,1,2.687616
-1000.0,1,2.68945
-1000.0,1,2.69127
-1000.0,1,2.693227
-1000.0,1,2.695527
-1000.0,1,2.697398
-1000.0,1,2.698791
-1000.0,1,2.70015
-1000.0,1,2.701494
-1000.0,1,2.703102
-1000.0,1,2.704393
-1000.0,1,2.705446
-1000.0,1,2.706594
-1000.0,1,2.708397
-1000.0,1,2.710367
-1000.0,1,2.712688
-1000.0,1,2.714543
-1000.0,1,2.715914
-1000.0,1,2.717221
-1000.0,1,2.718518
-1000.0,1,2.720115
-1000.0,1,2.721366
-1000.0,1,2.72288
-1000.0,1,2.724711
-1000.0,1,2.726727
-1000.0,1,2.729111
-1000.0,1,2.730933
-1000.0,1,2.732291
-1000.0,1,2.733531
-1000.0,1,2.734798
-1000.0,1,2.736509
-1000.0,1,2.738122
-1000.0,1,2.739169
-1000.0,1,2.740276
-1000.0,1,2.741513
-1000.0,1,2.742908
-1000.0,1,2.744624
-1000.0,1,2.746886
-1000.0,1,2.748515
-1000.0,1,2.75007
-1000.0,1,2.751237
-1000.0,1,2.752164
-1000.0,1,2.753048
-1000.0,1,2.754086
-1000.0,1,2.755234
-1000.0,1,2.756441
-1000.0,1,2.757701
-1000.0,1,2.758867
-1000.0,1,2.760454
-1000.0,1,2.762158
-1000.0,1,2.763438
-1000.0,1,2.764676
-1000.0,1,2.765771
-1000.0,1,2.767028
-1000.0,1,2.768009
-1000.0,1,2.768928
-1000.0,1,2.769845
-1000.0,1,2.770794
-1000.0,1,2.771946
-1000.0,1,2.773031
-1000.0,1,2.774423
-1000.0,1,2.776009
-1000.0,1,2.777484
-1000.0,1,2.778795
-1000.0,1,2.780496
-1000.0,1,2.781788
-1000.0,1,2.782958
-1000.0,1,2.784401
-1000.0,1,2.785466
-1000.0,1,2.78648
-1000.0,1,2.787525
-1000.0,1,2.78859
-1000.0,1,2.789757
-1000.0,1,2.791097
-1000.0,1,2.792517
-1000.0,1,2.794135
-1000.0,1,2.795651
-1000.0,1,2.797046
-1000.0,1,2.798132
-1000.0,1,2.799287
-1000.0,1,2.800629
-1000.0,1,2.801638
-1000.0,1,2.802549
-1000.0,1,2.803442
-1000.0,1,2.804569
-1000.0,1,2.805847
-1000.0,1,2.807243
-1000.0,1,2.808452
-1000.0,1,2.80988
-1000.0,1,2.811728
-1000.0,1,2.813191
-1000.0,1,2.814328
-1000.0,1,2.815532
-1000.0,1,2.816893
-1000.0,1,2.817901
-1000.0,1,2.818823
-1000.0,1,2.819757
-1000.0,1,2.820747
-1000.0,1,2.822003
-1000.0,1,2.823421
-1000.0,1,2.82483
-1000.0,1,2.826222
-1000.0,1,2.827908
-1000.0,1,2.82957
-1000.0,1,2.830993
-1000.0,1,2.832134
-1000.0,1,2.833362
-1000.0,1,2.834383
-1000.0,1,2.835695
-1000.0,1,2.83675
-1000.0,1,2.837944
-1000.0,1,2.839072
-1000.0,1,2.840491
-1000.0,1,2.842319
-1000.0,1,2.844449
-1000.0,1,2.846543
-1000.0,1,2.848235
-1000.0,1,2.849662
-1000.0,1,2.8509
-1000.0,1,2.852168
-1000.0,1,2.853603
-1000.0,1,2.85494
-1000.0,1,2.856146
-1000.0,1,2.857887
-1000.0,1,2.859901
-1000.0,1,2.86218
-1000.0,1,2.864034
-1000.0,1,2.865486
-1000.0,1,2.866764
-1000.0,1,2.868023
-1000.0,1,2.869555
-1000.0,1,2.870884
-1000.0,1,2.872198
-1000.0,1,2.873625
-1000.0,1,2.875377
-1000.0,1,2.877489
-1000.0,1,2.87963
-1000.0,1,2.881406
-1000.0,1,2.88272
-1000.0,1,2.883925
-1000.0,1,2.885205
-1000.0,1,2.886827
-1000.0,1,2.888003
-1000.0,1,2.889032
-1000.0,1,2.890759
-1000.0,1,2.892599
-1000.0,1,2.894712
-1000.0,1,2.896705
-1000.0,1,2.898234
-1000.0,1,2.899515
-1000.0,1,2.900739
-1000.0,1,2.902128
-1000.0,1,2.904017
-1000.0,1,2.905204
-1000.0,1,2.906206
-1000.0,1,2.907937
-1000.0,1,2.909842
-1000.0,1,2.91194
-1000.0,1,2.914019
-1000.0,1,2.915463
-1000.0,1,2.916707
-1000.0,1,2.917917
-1000.0,1,2.919233
-1000.0,1,2.92102
-1000.0,1,2.922347
-1000.0,1,2.924128
-1000.0,1,2.926151
-1000.0,1,2.928289
-1000.0,1,2.929904
-1000.0,1,2.930974
-1000.0,1,2.931974
-1000.0,1,2.933011
-1000.0,1,2.934354
-1000.0,1,2.935382
-1000.0,1,2.936294
-1000.0,1,2.937196
-1000.0,1,2.938348
-1000.0,1,2.939519
-1000.0,1,2.940872
-1000.0,1,2.942167
-1000.0,1,2.943352
-1000.0,1,2.945157
-1000.0,1,2.946661
-1000.0,1,2.947862
-1000.0,1,2.948833
-1000.0,1,2.950093
-1000.0,1,2.951299
-1000.0,1,2.952315
-1000.0,1,2.95325
-1000.0,1,2.954208
-1000.0,1,2.955258
-1000.0,1,2.95639
-1000.0,1,2.957825
-1000.0,1,2.959137
-1000.0,1,2.96034
-1000.0,1,2.961894
-1000.0,1,2.963497
-1000.0,1,2.964686
-1000.0,1,2.965645
-1000.0,1,2.966728
-1000.0,1,2.967937
-1000.0,1,2.969017
-1000.0,1,2.96996
-1000.0,1,2.970902
-1000.0,1,2.971911
-1000.0,1,2.973087
-1000.0,1,2.974396
-1000.0,1,2.975861
-1000.0,1,2.977251
-1000.0,1,2.978961
-1000.0,1,2.980355
-1000.0,1,2.981663
-1000.0,1,2.982951
-1000.0,1,2.984044
-1000.0,1,2.984967
-1000.0,1,2.986234
-1000.0,1,2.987509
-1000.0,1,2.988871
-1000.0,1,2.990584
-1000.0,1,2.99234
-1000.0,1,2.99456
-1000.0,1,2.996533
-1000.0,1,2.998097
-1000.0,1,2.999375
-1000.0,1,3.000655
-1000.0,1,3.002079
-1000.0,1,3.003344
-1000.0,1,3.004402
-1000.0,1,3.005448
-1000.0,1,3.007236
-1000.0,1,3.0091
-1000.0,1,3.011226
-1000.0,1,3.013258
-1000.0,1,3.014749
-1000.0,1,3.016028
-1000.0,1,3.01726
-1000.0,1,3.018635
-1000.0,1,3.020236
-1000.0,1,3.021369
-1000.0,1,3.02239
-1000.0,1,3.02417
-1000.0,1,3.026067
-1000.0,1,3.028174
-1000.0,1,4.48597
-1000.0,1,4.487299
-1000.0,1,4.488383
-1000.0,1,4.489403
-1000.0,1,4.490427
-1000.0,1,4.491425
-1000.0,1,4.492674
-1000.0,1,4.493735
-1000.0,1,4.494757
-1000.0,1,4.495749
-1000.0,1,4.49674
-1000.0,1,4.497747
-1000.0,1,4.49908
-1000.0,1,4.500244
-1000.0,1,4.50133
-1000.0,1,4.502404
-1000.0,1,4.503495
-1000.0,1,4.50465
-1000.0,1,4.506378
-1000.0,1,4.508025
-1000.0,1,4.5098
-1000.0,1,4.511453
-1000.0,1,4.513135
-1000.0,1,4.514619
-1000.0,1,4.516024
-1000.0,1,4.517511
-1000.0,1,4.519184
-1000.0,1,4.520689
-1000.0,1,4.522713
-1000.0,1,4.524544
-1000.0,1,4.526468
-1000.0,1,4.528191
-1000.0,1,4.529995
-1000.0,1,4.531572
-1000.0,1,4.533114
-1000.0,1,4.534599
-1000.0,1,4.536344
-1000.0,1,4.537842
-1000.0,1,4.539143
-1000.0,1,4.540434
-1000.0,1,4.542693
-1000.0,1,4.545028
-1000.0,1,4.546972
-1000.0,1,4.548636
-1000.0,1,4.550268
-1000.0,1,4.55181
-1000.0,1,4.553272
-1000.0,1,4.554967
-1000.0,1,4.557081
-1000.0,1,4.559066
-1000.0,1,4.561013
-1000.0,1,4.563368
-1000.0,1,4.565259
-1000.0,1,4.567605
-1000.0,1,4.570144
-1000.0,1,4.572122
-1000.0,1,4.574103
-1000.0,1,4.576485
-1000.0,1,4.578862
-1000.0,1,4.580718
-1000.0,1,4.582201
-1000.0,1,4.583843
-1000.0,1,4.585292
-1000.0,1,4.587223
-1000.0,1,4.589034
-1000.0,1,4.591198
-1000.0,1,4.593194
-1000.0,1,4.594958
-1000.0,1,4.596776
-1000.0,1,4.598449
-1000.0,1,4.599738
-1000.0,1,4.601223
-1000.0,1,4.602895
-1000.0,1,4.604896
-1000.0,1,4.606636
-1000.0,1,4.608582
-1000.0,1,4.610237
-1000.0,1,4.612239
-1000.0,1,4.61461
-1000.0,1,4.616427
-1000.0,1,4.617807
-1000.0,1,4.61963
-1000.0,1,4.620962
-1000.0,1,4.622718
-1000.0,1,4.624866
-1000.0,1,4.626777
-1000.0,1,4.629366
-1000.0,1,4.631466
-1000.0,1,4.633073
-1000.0,1,4.634838
-1000.0,1,4.636752
-1000.0,1,4.638782
-1000.0,1,4.640953
-1000.0,1,4.642732
-1000.0,1,4.644343
-1000.0,1,4.646295
-1000.0,1,4.647962
