#{"t_start": 1731492024.067815, "env_id": "None"}
r,l,t
-1000.0,1,21.670099
-1000.0,1,21.672444
-1000.0,1,21.674022
-1000.0,1,21.675338
-1000.0,1,21.676999
-1000.0,1,21.678094
-1000.0,1,21.679095
-1000.0,1,21.680087
-1000.0,1,21.681153
-1000.0,1,21.682824
-1000.0,1,21.684332
-1000.0,1,21.685994
-1000.0,1,21.688122
-1000.0,1,21.690311
-1000.0,1,21.691706
-1000.0,1,21.693175
-1000.0,1,21.6944
-1000.0,1,21.695607
-1000.0,1,21.696725
-1000.0,1,21.697889
-1000.0,1,21.699328
-1000.0,1,21.700846
-1000.0,1,21.702208
-1000.0,1,21.704021
-1000.0,1,21.705781
-1000.0,1,21.707673
-1000.0,1,21.709611
-1000.0,1,21.711091
-1000.0,1,21.712153
-1000.0,1,21.713162
-1000.0,1,21.714298
-1000.0,1,21.715653
-1000.0,1,21.717082
-1000.0,1,21.718461
-1000.0,1,21.719969
-1000.0,1,21.721797
-1000.0,1,21.723503
-1000.0,1,21.724761
-1000.0,1,21.726084
-1000.0,1,21.727591
-1000.0,1,21.728706
-1000.0,1,21.729759
-1000.0,1,21.730834
-1000.0,1,21.732308
-1000.0,1,21.73368
-1000.0,1,21.735117
-1000.0,1,21.736545
-1000.0,1,21.738358
-1000.0,1,21.740131
-1000.0,1,21.741256
-1000.0,1,21.742382
-1000.0,1,21.744127
-1000.0,1,21.745327
-1000.0,1,21.746355
-1000.0,1,21.747376
-1000.0,1,21.748639
-1000.0,1,21.750067
-1000.0,1,21.751289
-1000.0,1,21.752718
-1000.0,1,21.754472
-1000.0,1,21.756344
-1000.0,1,21.757792
-1000.0,1,21.75897
-1000.0,1,21.760519
-1000.0,1,21.761782
-1000.0,1,21.762888
-1000.0,1,21.763936
-1000.0,1,21.765142
-1000.0,1,21.76659
-1000.0,1,21.768062
-1000.0,1,21.769599
-1000.0,1,21.771445
-1000.0,1,21.773187
-1000.0,1,21.774492
-1000.0,1,21.775723
-1000.0,1,21.777087
-1000.0,1,21.778139
-1000.0,1,21.779275
-1000.0,1,21.780333
-1000.0,1,21.781521
-1000.0,1,21.782936
-1000.0,1,21.784278
-1000.0,1,21.785882
-1000.0,1,21.787652
-1000.0,1,21.789392
-1000.0,1,21.79067
-1000.0,1,21.792202
-1000.0,1,21.793599
-1000.0,1,21.794634
-1000.0,1,21.795627
-1000.0,1,21.796615
-1000.0,1,21.79788
-1000.0,1,21.799392
-1000.0,1,21.80071
-1000.0,1,21.802184
-1000.0,1,21.804013
-1000.0,1,21.80592
-1000.0,1,21.807199
-1000.0,1,21.808631
-1000.0,1,21.80997
-1000.0,1,21.811236
-1000.0,1,21.812489
-1000.0,1,21.813565
-1000.0,1,21.814734
-1000.0,1,21.816174
-1000.0,1,21.817568
-1000.0,1,21.819025
-1000.0,1,21.820705
-1000.0,1,21.822663
-1000.0,1,21.824087
-1000.0,1,21.825169
-1000.0,1,21.826591
-1000.0,1,21.827767
-1000.0,1,21.82895
-1000.0,1,21.830043
-1000.0,1,21.831131
-1000.0,1,21.832533
-1000.0,1,21.833974
-1000.0,1,21.835528
-1000.0,1,21.837122
-1000.0,1,21.838943
-1000.0,1,21.840526
-1000.0,1,21.84187
-1000.0,1,21.843389
-1000.0,1,21.844492
-1000.0,1,21.84551
-1000.0,1,21.846504
-1000.0,1,21.847661
-1000.0,1,21.849039
-1000.0,1,21.85044
-1000.0,1,21.851797
-1000.0,1,21.853339
-1000.0,1,21.855235
-1000.0,1,21.856887
-1000.0,1,21.858061
-1000.0,1,21.859287
-1000.0,1,21.860834
-1000.0,1,21.862242
-1000.0,1,21.863473
-1000.0,1,21.864706
-1000.0,1,21.86616
-1000.0,1,21.867601
-1000.0,1,21.869221
-1000.0,1,21.871505
-1000.0,1,21.873375
-1000.0,1,21.87526
-1000.0,1,21.877096
-1000.0,1,21.878385
-1000.0,1,21.879551
-1000.0,1,21.880871
-1000.0,1,21.882766
-1000.0,1,21.884751
-1000.0,1,21.886966
-1000.0,1,21.889403
-1000.0,1,21.891539
-1000.0,1,21.89315
-1000.0,1,21.894633
-1000.0,1,21.896467
-1000.0,1,21.898453
-1000.0,1,21.900493
-1000.0,1,21.903003
-1000.0,1,21.905669
-1000.0,1,21.907664
-1000.0,1,21.909293
-1000.0,1,21.910886
-1000.0,1,21.912787
-1000.0,1,21.914271
-1000.0,1,21.916106
-1000.0,1,21.918104
-1000.0,1,21.920554
-1000.0,1,21.922813
-1000.0,1,21.924663
-1000.0,1,21.926142
-1000.0,1,21.927548
-1000.0,1,21.929049
-1000.0,1,21.930684
-1000.0,1,21.93242
-1000.0,1,21.934384
-1000.0,1,21.936573
-1000.0,1,21.938832
-1000.0,1,21.940924
-1000.0,1,21.942514
-1000.0,1,21.943991
-1000.0,1,21.945468
-1000.0,1,21.947199
-1000.0,1,21.949168
-1000.0,1,21.95114
-1000.0,1,21.953251
-1000.0,1,21.955352
-1000.0,1,21.957481
-1000.0,1,21.95899
-1000.0,1,21.96016
-1000.0,1,21.96135
-1000.0,1,21.962907
-1000.0,1,21.964114
-1000.0,1,21.965493
-1000.0,1,21.96698
-1000.0,1,21.968538
-1000.0,1,21.970017
-1000.0,1,21.971728
-1000.0,1,21.973423
-1000.0,1,21.975059
-1000.0,1,21.976313
-1000.0,1,21.977417
-1000.0,1,21.978611
-1000.0,1,21.979765
-1000.0,1,21.981107
-1000.0,1,21.9826
-1000.0,1,21.984059
-1000.0,1,21.985566
-1000.0,1,21.986914
-1000.0,1,21.988542
-1000.0,1,21.990147
-1000.0,1,21.991692
-1000.0,1,21.993091
-1000.0,1,21.994255
-1000.0,1,21.995358
-1000.0,1,21.996753
-1000.0,1,21.998013
-1000.0,1,21.999472
-1000.0,1,22.000898
-1000.0,1,22.002331
-1000.0,1,22.003803
-1000.0,1,22.005511
-1000.0,1,22.007018
-1000.0,1,22.00849
-1000.0,1,22.010043
-1000.0,1,22.011281
-1000.0,1,22.012389
-1000.0,1,22.013493
-1000.0,1,22.014613
-1000.0,1,22.016197
-1000.0,1,22.017679
-1000.0,1,22.019114
-1000.0,1,22.020495
-1000.0,1,22.022348
-1000.0,1,22.023937
-1000.0,1,22.025328
-1000.0,1,22.026661
-1000.0,1,22.028124
-1000.0,1,22.029281
-1000.0,1,22.030355
-1000.0,1,22.031721
-1000.0,1,22.033147
-1000.0,1,22.034885
-1000.0,1,22.036307
-1000.0,1,22.037958
-1000.0,1,22.039553
-1000.0,1,22.041135
-1000.0,1,22.042387
-1000.0,1,22.043396
-1000.0,1,22.044402
-1000.0,1,22.045521
-1000.0,1,22.046868
-1000.0,1,22.048116
-1000.0,1,22.049556
-1000.0,1,22.050921
-1000.0,1,22.052407
-1000.0,1,22.053678
-1000.0,1,22.055243
-1000.0,1,22.056699
-1000.0,1,22.058236
-1000.0,1,22.059584
-1000.0,1,22.060778
-1000.0,1,22.06201
-1000.0,1,22.063251
-1000.0,1,22.064608
-1000.0,1,22.066031
-1000.0,1,22.067379
-1000.0,1,22.068944
-1000.0,1,22.070379
-1000.0,1,22.072072
-1000.0,1,22.073619
-1000.0,1,22.07529
-1000.0,1,22.077369
-1000.0,1,22.078634
-1000.0,1,22.079719
-1000.0,1,22.081311
-1000.0,1,22.082807
-1000.0,1,22.084197
-1000.0,1,22.0857
-1000.0,1,22.087796
-1000.0,1,22.089543
-1000.0,1,22.090916
-1000.0,1,22.092374
-1000.0,1,22.093617
-1000.0,1,22.094724
-1000.0,1,22.095767
-1000.0,1,22.096866
-1000.0,1,22.098171
-1000.0,1,22.09959
-1000.0,1,22.101046
-1000.0,1,22.102603
-1000.0,1,22.10438
-1000.0,1,22.106084
-1000.0,1,22.10767
-1000.0,1,22.109685
-1000.0,1,22.111567
-1000.0,1,22.113577
-1000.0,1,22.11566
-1000.0,1,22.117625
-1000.0,1,22.119557
-1000.0,1,22.121347
-1000.0,1,22.123308
-1000.0,1,22.12557
-1000.0,1,22.127705
-1000.0,1,22.129908
-1000.0,1,22.13187
-1000.0,1,22.133807
-1000.0,1,22.135729
-1000.0,1,22.137663
-1000.0,1,22.13968
-1000.0,1,22.141579
-1000.0,1,22.143526
-1000.0,1,22.145481
-1000.0,1,22.14759
-1000.0,1,22.14991
-1000.0,1,22.151995
-1000.0,1,22.154211
-1000.0,1,22.156229
-1000.0,1,22.158128
-1000.0,1,22.159936
-1000.0,1,22.161856
-1000.0,1,22.163815
-1000.0,1,22.165819
-1000.0,1,22.167881
-1000.0,1,22.169844
-1000.0,1,22.171782
-1000.0,1,22.173649
-1000.0,1,22.175741
-1000.0,1,22.1774
-1000.0,1,22.178897
-1000.0,1,22.180375
-1000.0,1,22.182314
-1000.0,1,22.184033
-1000.0,1,22.185553
-1000.0,1,22.187335
-1000.0,1,22.18962
-1000.0,1,22.192267
-1000.0,1,22.19438
-1000.0,1,22.196358
-1000.0,1,22.198399
-1000.0,1,22.200444
-1000.0,1,22.202241
-1000.0,1,22.203822
-1000.0,1,22.205203
-1000.0,1,22.206595
-1000.0,1,22.208392
-1000.0,1,22.210131
-1000.0,1,22.211807
-1000.0,1,22.213318
-1000.0,1,22.21555
-1000.0,1,22.217963
-1000.0,1,22.220086
-1000.0,1,22.221641
-1000.0,1,22.223567
-1000.0,1,22.225261
-1000.0,1,22.226785
-1000.0,1,22.2281
-1000.0,1,22.229288
-1000.0,1,22.230905
-1000.0,1,22.232855
-1000.0,1,22.234502
-1000.0,1,22.235813
-1000.0,1,22.237124
-1000.0,1,22.238356
-1000.0,1,22.239508
-1000.0,1,22.240774
-1000.0,1,22.242547
-1000.0,1,22.243755
-1000.0,1,22.244821
-1000.0,1,22.245874
-1000.0,1,22.246974
-1000.0,1,22.248599
-1000.0,1,22.250579
-1000.0,1,22.252339
-1000.0,1,22.254008
-1000.0,1,22.256104
-1000.0,1,22.257888
-1000.0,1,22.259549
-1000.0,1,22.260775
-1000.0,1,22.262023
-1000.0,1,22.263229
-1000.0,1,22.264541
-1000.0,1,22.266042
-1000.0,1,22.267542
-1000.0,1,22.269532
-1000.0,1,22.271913
-1000.0,1,22.273704
-1000.0,1,22.275157
-1000.0,1,22.276584
-1000.0,1,22.277734
-1000.0,1,22.278829
-1000.0,1,22.280019
-1000.0,1,22.281813
-1000.0,1,22.28372
-1000.0,1,22.285586
-1000.0,1,22.287293
-1000.0,1,22.289232
-1000.0,1,22.291066
-1000.0,1,22.292766
-1000.0,1,22.293927
-1000.0,1,22.294994
-1000.0,1,22.296053
-1000.0,1,22.297477
-1000.0,1,22.299082
-1000.0,1,22.300515
-1000.0,1,22.302037
-1000.0,1,22.303974
-1000.0,1,22.305871
-1000.0,1,22.307235
-1000.0,1,22.30888
-1000.0,1,22.31023
-1000.0,1,22.311596
-1000.0,1,22.312947
-1000.0,1,22.31421
-1000.0,1,22.316
-1000.0,1,22.31733
-1000.0,1,22.318567
-1000.0,1,22.320362
-1000.0,1,22.322987
-1000.0,1,22.324665
-1000.0,1,22.325954
-1000.0,1,22.327528
-1000.0,1,22.328834
-1000.0,1,22.329966
-1000.0,1,22.331155
-1000.0,1,22.332561
-1000.0,1,22.333826
-1000.0,1,22.33537
-1000.0,1,22.337406
-1000.0,1,22.339828
-1000.0,1,22.341487
-1000.0,1,22.343049
-1000.0,1,22.344346
-1000.0,1,22.345454
-1000.0,1,22.346513
-1000.0,1,22.34767
-1000.0,1,22.349125
-1000.0,1,22.350489
-1000.0,1,22.351759
-1000.0,1,22.353528
-1000.0,1,22.355975
-1000.0,1,22.35777
-1000.0,1,22.359133
-1000.0,1,22.360745
-1000.0,1,22.361935
-1000.0,1,22.363011
-1000.0,1,22.364112
-1000.0,1,22.365544
-1000.0,1,22.366986
-1000.0,1,22.3685
-1000.0,1,22.370478
-1000.0,1,22.37305
-1000.0,1,22.374736
-1000.0,1,22.376377
-1000.0,1,22.377707
-1000.0,1,22.378977
-1000.0,1,22.380173
-1000.0,1,22.381704
-1000.0,1,22.383302
-1000.0,1,22.384892
-1000.0,1,22.386611
-1000.0,1,22.388664
-1000.0,1,22.390406
-1000.0,1,22.391766
-1000.0,1,22.393167
-1000.0,1,22.394385
-1000.0,1,22.395754
-1000.0,1,22.397023
-1000.0,1,22.398499
-1000.0,1,22.399925
-1000.0,1,22.401506
-1000.0,1,22.403409
-1000.0,1,22.40524
-1000.0,1,22.406711
-1000.0,1,22.408415
-1000.0,1,22.409809
-1000.0,1,22.41097
-1000.0,1,22.412085
-1000.0,1,22.413288
-1000.0,1,22.414563
-1000.0,1,22.415991
-1000.0,1,22.417347
-1000.0,1,22.418791
-1000.0,1,22.420316
-1000.0,1,22.422324
-1000.0,1,22.424125
-1000.0,1,22.425378
-1000.0,1,22.426582
-1000.0,1,22.428056
-1000.0,1,22.429204
-1000.0,1,22.430411
-1000.0,1,22.431808
-1000.0,1,22.433204
-1000.0,1,22.4345
-1000.0,1,22.436481
-1000.0,1,22.438902
-1000.0,1,22.440624
-1000.0,1,22.442179
-1000.0,1,22.443604
-1000.0,1,22.444813
-1000.0,1,22.445951
-1000.0,1,22.447156
-1000.0,1,22.448691
-1000.0,1,22.45013
-1000.0,1,22.451489
-1000.0,1,22.453035
-1000.0,1,22.455193
-1000.0,1,22.457
-1000.0,1,22.458319
-1000.0,1,22.459627
-1000.0,1,22.461192
-1000.0,1,22.462471
-1000.0,1,22.463605
-1000.0,1,22.464938
-1000.0,1,22.466364
-1000.0,1,22.467925
-1000.0,1,22.469304
-1000.0,1,22.471048
-1000.0,1,22.473247
-1000.0,1,22.474797
-1000.0,1,22.476198
-1000.0,1,22.477717
-1000.0,1,22.479105
-1000.0,1,22.48033
-1000.0,1,22.481572
-1000.0,1,22.483081
-1000.0,1,22.484576
-1000.0,1,22.486265
-1000.0,1,22.488309
-1000.0,1,22.490014
-1000.0,1,22.491448
-1000.0,1,22.493054
-1000.0,1,22.494303
-1000.0,1,22.495464
-1000.0,1,22.496724
-1000.0,1,22.49821
-1000.0,1,22.499683
-1000.0,1,22.501566
-1000.0,1,22.503945
-1000.0,1,22.505777
-1000.0,1,22.507181
-1000.0,1,22.508833
-1000.0,1,22.510166
-1000.0,1,22.511366
-1000.0,1,22.512517
-1000.0,1,22.514037
-1000.0,1,22.515556
-1000.0,1,22.517009
-1000.0,1,22.518422
-1000.0,1,22.520072
-1000.0,1,22.522198
-1000.0,1,22.523914
-1000.0,1,22.52533
-1000.0,1,22.526722
-1000.0,1,22.528218
-1000.0,1,22.529415
-1000.0,1,22.530966
-1000.0,1,22.533092
-1000.0,1,22.535302
-1000.0,1,22.537813
-1000.0,1,22.53984
-1000.0,1,22.541637
-1000.0,1,22.543157
-1000.0,1,22.544668
-1000.0,1,22.54642
-1000.0,1,22.548209
-1000.0,1,22.550298
-1000.0,1,22.552587
-1000.0,1,22.55514
-1000.0,1,22.55714
-1000.0,1,22.558772
-1000.0,1,22.560237
-1000.0,1,22.561826
-1000.0,1,22.563914
-1000.0,1,22.566038
-1000.0,1,22.568172
-1000.0,1,22.570562
-1000.0,1,22.572832
-1000.0,1,22.574707
-1000.0,1,22.576265
-1000.0,1,22.577744
-1000.0,1,22.579603
-1000.0,1,22.581588
-1000.0,1,22.583671
-1000.0,1,22.585927
-1000.0,1,22.588539
-1000.0,1,22.590131
-1000.0,1,22.591405
-1000.0,1,22.592603
-1000.0,1,22.59391
-1000.0,1,22.595573
-1000.0,1,22.596982
-1000.0,1,22.598563
-1000.0,1,22.599971
-1000.0,1,22.601535
-1000.0,1,22.603418
-1000.0,1,22.605172
-1000.0,1,22.606583
-1000.0,1,22.608286
-1000.0,1,22.609548
-1000.0,1,22.610618
-1000.0,1,22.611664
-1000.0,1,22.612736
-1000.0,1,22.614132
-1000.0,1,22.615612
-1000.0,1,22.616913
-1000.0,1,22.618289
-1000.0,1,22.620041
-1000.0,1,22.622043
-1000.0,1,22.623664
-1000.0,1,22.624914
-1000.0,1,22.626699
-1000.0,1,22.628078
-1000.0,1,22.6293
-1000.0,1,22.630571
-1000.0,1,22.631978
-1000.0,1,22.633449
-1000.0,1,22.634845
-1000.0,1,22.636272
-1000.0,1,22.638164
-1000.0,1,22.639946
-1000.0,1,22.641324
-1000.0,1,22.642846
-1000.0,1,22.644141
-1000.0,1,22.645235
-1000.0,1,22.646605
-1000.0,1,22.648118
-1000.0,1,22.649677
-1000.0,1,22.651055
-1000.0,1,22.652619
-1000.0,1,22.654487
-1000.0,1,22.656285
-1000.0,1,22.657681
-1000.0,1,22.659174
-1000.0,1,22.66069
-1000.0,1,22.661917
-1000.0,1,22.663085
-1000.0,1,22.664411
-1000.0,1,22.665951
-1000.0,1,22.66734
-1000.0,1,22.668815
-1000.0,1,22.670604
-1000.0,1,22.672802
-1000.0,1,22.674267
-1000.0,1,22.675878
-1000.0,1,22.677312
-1000.0,1,22.678598
-1000.0,1,22.679838
-1000.0,1,22.681239
-1000.0,1,22.682717
-1000.0,1,22.684036
-1000.0,1,22.685662
-1000.0,1,22.687461
-1000.0,1,22.689495
-1000.0,1,22.690905
-1000.0,1,22.692283
-1000.0,1,22.693954
-1000.0,1,22.695147
-1000.0,1,22.696242
-1000.0,1,22.697455
-1000.0,1,22.699013
-1000.0,1,22.700512
-1000.0,1,22.701872
-1000.0,1,22.70354
-1000.0,1,22.705341
-1000.0,1,22.707214
-1000.0,1,22.709471
-1000.0,1,22.710847
-1000.0,1,22.712092
-1000.0,1,22.713306
-1000.0,1,22.714878
-1000.0,1,22.716342
-1000.0,1,22.717921
-1000.0,1,22.71991
-1000.0,1,22.721706
-1000.0,1,22.723187
-1000.0,1,22.724926
-1000.0,1,22.726254
-1000.0,1,22.727333
-1000.0,1,22.728381
-1000.0,1,22.729583
-1000.0,1,22.731078
-1000.0,1,22.732559
-1000.0,1,22.73404
-1000.0,1,22.735761
-1000.0,1,22.737579
-1000.0,1,22.7393
-1000.0,1,22.740628
-1000.0,1,22.742155
-1000.0,1,22.743337
-1000.0,1,22.744415
-1000.0,1,22.745493
-1000.0,1,22.746552
-1000.0,1,22.748142
-1000.0,1,22.749584
-1000.0,1,22.751077
-1000.0,1,22.752748
-1000.0,1,22.754603
-1000.0,1,22.756142
-1000.0,1,22.757445
-1000.0,1,22.758831
-1000.0,1,22.760012
-1000.0,1,22.761221
-1000.0,1,22.762349
-1000.0,1,22.763546
-1000.0,1,22.765071
-1000.0,1,22.766423
-1000.0,1,22.768069
-1000.0,1,22.769856
-1000.0,1,22.771412
-1000.0,1,22.772866
-1000.0,1,22.77448
-1000.0,1,22.776057
-1000.0,1,22.77727
-1000.0,1,22.778401
-1000.0,1,22.779661
-1000.0,1,22.780983
-1000.0,1,22.782532
-1000.0,1,22.783977
-1000.0,1,22.78569
-1000.0,1,22.787608
-1000.0,1,22.789402
-1000.0,1,22.790807
-1000.0,1,22.792503
-1000.0,1,22.793733
-1000.0,1,22.794884
-1000.0,1,22.796
-1000.0,1,22.797197
-1000.0,1,22.798592
-1000.0,1,22.79998
-1000.0,1,22.801315
-1000.0,1,22.802821
-1000.0,1,22.804645
-1000.0,1,22.806645
-1000.0,1,22.807827
-1000.0,1,22.809303
-1000.0,1,22.810557
-1000.0,1,22.811752
-1000.0,1,22.812973
-1000.0,1,22.814443
-1000.0,1,22.815894
-1000.0,1,22.817496
-1000.0,1,22.819159
-1000.0,1,22.820711
-1000.0,1,22.822531
-1000.0,1,22.823838
-1000.0,1,22.825337
-1000.0,1,22.826477
-1000.0,1,22.827497
-1000.0,1,22.828633
-1000.0,1,22.829708
-1000.0,1,22.831102
-1000.0,1,22.832529
-1000.0,1,22.833826
-1000.0,1,22.835526
-1000.0,1,22.837259
-1000.0,1,22.839014
-1000.0,1,22.840303
-1000.0,1,22.841621
-1000.0,1,22.843064
-1000.0,1,22.844185
-1000.0,1,22.845228
-1000.0,1,22.84626
-1000.0,1,22.847636
-1000.0,1,22.849156
-1000.0,1,22.850579
-1000.0,1,22.85212
-1000.0,1,22.853865
-1000.0,1,22.85581
-1000.0,1,22.857266
-1000.0,1,22.858755
-1000.0,1,22.859844
-1000.0,1,22.860846
-1000.0,1,24.320547
-1000.0,1,24.321696
-1000.0,1,24.322689
-1000.0,1,24.32364
-1000.0,1,24.324586
-1000.0,1,24.325512
-1000.0,1,24.326729
-1000.0,1,24.327815
-1000.0,1,24.328887
-1000.0,1,24.329919
-1000.0,1,24.330931
-1000.0,1,24.331964
-1000.0,1,24.333132
-1000.0,1,24.334137
-1000.0,1,24.335121
-1000.0,1,24.336402
-1000.0,1,24.338109
-1000.0,1,24.339684
-1000.0,1,24.341089
-1000.0,1,24.342161
-1000.0,1,24.343375
-1000.0,1,24.344419
-1000.0,1,24.346032
-1000.0,1,24.348124
-1000.0,1,24.350123
-1000.0,1,24.351652
-1000.0,1,24.353189
-1000.0,1,24.35452
-1000.0,1,24.355773
-1000.0,1,24.357301
-1000.0,1,24.358649
-1000.0,1,24.359724
-1000.0,1,24.360711
-1000.0,1,24.361697
-1000.0,1,24.362931
-1000.0,1,24.364455
-1000.0,1,24.365679
-1000.0,1,24.36679
-1000.0,1,24.367895
-1000.0,1,24.368931
-1000.0,1,24.369933
-1000.0,1,24.371563
-1000.0,1,24.372842
-1000.0,1,24.373873
-1000.0,1,24.374839
-1000.0,1,24.375786
-1000.0,1,24.376795
-1000.0,1,24.377946
-1000.0,1,24.378985
-1000.0,1,24.380324
-1000.0,1,24.381593
-1000.0,1,24.383
-1000.0,1,24.384831
-1000.0,1,24.386212
-1000.0,1,24.387312
-1000.0,1,24.388563
-1000.0,1,24.390256
-1000.0,1,24.391332
-1000.0,1,24.392284
-1000.0,1,24.393223
-1000.0,1,24.394222
-1000.0,1,24.395253
-1000.0,1,24.396647
-1000.0,1,24.398019
-1000.0,1,24.39929
-1000.0,1,24.400572
-1000.0,1,24.402136
-1000.0,1,24.403752
-1000.0,1,24.404987
-1000.0,1,24.406246
-1000.0,1,24.407939
-1000.0,1,24.40909
-1000.0,1,24.410066
-1000.0,1,24.411011
-1000.0,1,24.412013
-1000.0,1,24.413249
-1000.0,1,24.414553
-1000.0,1,24.415725
-1000.0,1,24.417131
-1000.0,1,24.418854
-1000.0,1,24.420223
-1000.0,1,24.421549
-1000.0,1,24.42321
-1000.0,1,24.42442
-1000.0,1,24.425402
-1000.0,1,24.426352
-1000.0,1,24.42739
-1000.0,1,24.428475
-1000.0,1,24.429726
-1000.0,1,24.430929
-1000.0,1,24.432048
-1000.0,1,24.433401
-1000.0,1,24.435133
-1000.0,1,24.436626
-1000.0,1,24.437881
-1000.0,1,24.439228
-1000.0,1,24.440962
-1000.0,1,24.442153
-1000.0,1,24.443187
-1000.0,1,24.444158
-1000.0,1,24.445129
-1000.0,1,24.446395
-1000.0,1,24.447883
-1000.0,1,24.449343
-1000.0,1,24.450979
-1000.0,1,24.452424
-1000.0,1,24.453854
-1000.0,1,24.455489
-1000.0,1,24.456856
-1000.0,1,24.457894
-1000.0,1,24.458891
-1000.0,1,24.459959
-1000.0,1,24.461148
-1000.0,1,24.46223
-1000.0,1,24.463528
-1000.0,1,24.464776
-1000.0,1,24.46605
-1000.0,1,24.467496
-1000.0,1,24.46917
-1000.0,1,24.470573
-1000.0,1,24.471934
-1000.0,1,24.473472
-1000.0,1,24.474582
-1000.0,1,24.47552
-1000.0,1,24.476436
-1000.0,1,24.477449
-1000.0,1,24.478505
-1000.0,1,24.479779
-1000.0,1,24.481127
-1000.0,1,24.482437
-1000.0,1,24.484092
-1000.0,1,24.485734
-1000.0,1,24.48699
-1000.0,1,24.488236
-1000.0,1,24.489906
-1000.0,1,24.491011
-1000.0,1,24.491993
-1000.0,1,24.492947
-1000.0,1,24.493959
-1000.0,1,24.495015
-1000.0,1,24.496406
-1000.0,1,24.497742
-1000.0,1,24.499214
-1000.0,1,24.500922
-1000.0,1,24.502339
-1000.0,1,24.503664
-1000.0,1,24.50488
-1000.0,1,24.506413
-1000.0,1,24.5075
-1000.0,1,24.508767
-1000.0,1,24.510097
-1000.0,1,24.511183
-1000.0,1,24.512597
-1000.0,1,24.514018
-1000.0,1,24.515612
-1000.0,1,24.517888
-1000.0,1,24.520098
-1000.0,1,24.521703
-1000.0,1,24.523333
-1000.0,1,24.52476
-1000.0,1,24.525802
-1000.0,1,24.526816
-1000.0,1,24.528015
-1000.0,1,24.529382
-1000.0,1,24.530918
-1000.0,1,24.532499
-1000.0,1,24.534389
-1000.0,1,24.536156
-1000.0,1,24.537691
-1000.0,1,24.539059
-1000.0,1,24.540212
-1000.0,1,24.541491
-1000.0,1,24.542963
-1000.0,1,24.544077
-1000.0,1,24.545121
-1000.0,1,24.546734
-1000.0,1,24.548857
-1000.0,1,24.55075
-1000.0,1,24.55292
-1000.0,1,24.554728
-1000.0,1,24.556836
-1000.0,1,24.558248
-1000.0,1,24.559707
-1000.0,1,24.561548
-1000.0,1,24.563701
-1000.0,1,24.565583
-1000.0,1,24.567548
-1000.0,1,24.569682
-1000.0,1,24.571339
-1000.0,1,24.573022
-1000.0,1,24.575104
-1000.0,1,24.576838
-1000.0,1,24.578415
-1000.0,1,24.58026
-1000.0,1,24.58203
-1000.0,1,24.584258
-1000.0,1,24.586198
-1000.0,1,24.587703
-1000.0,1,24.589627
-1000.0,1,24.591305
-1000.0,1,24.592687
-1000.0,1,24.594129
-1000.0,1,24.595706
-1000.0,1,24.597533
-1000.0,1,24.599277
-1000.0,1,24.601396
-1000.0,1,24.603484
-1000.0,1,24.605154
-1000.0,1,24.607109
-1000.0,1,24.608635
-1000.0,1,24.610236
-1000.0,1,24.611825
-1000.0,1,24.613826
-1000.0,1,24.616076
-1000.0,1,24.618612
-1000.0,1,24.620252
-1000.0,1,24.621849
-1000.0,1,24.623194
-1000.0,1,24.624651
-1000.0,1,24.625861
-1000.0,1,24.627183
-1000.0,1,24.628852
-1000.0,1,24.630736
-1000.0,1,24.632523
-1000.0,1,24.633903
-1000.0,1,24.635694
-1000.0,1,24.637238
-1000.0,1,24.638649
-1000.0,1,24.639999
-1000.0,1,24.641587
-1000.0,1,24.642871
-1000.0,1,24.643955
-1000.0,1,24.644979
-1000.0,1,24.64613
-1000.0,1,24.647521
-1000.0,1,24.648969
-1000.0,1,24.650362
-1000.0,1,24.651935
-1000.0,1,24.653532
-1000.0,1,24.654978
-1000.0,1,24.656291
-1000.0,1,24.657922
-1000.0,1,24.659032
-1000.0,1,24.66013
-1000.0,1,24.661188
-1000.0,1,24.662485
-1000.0,1,24.663819
-1000.0,1,24.665024
-1000.0,1,24.6664
-1000.0,1,24.668139
-1000.0,1,24.669889
-1000.0,1,24.671299
-1000.0,1,24.672873
-1000.0,1,24.674416
-1000.0,1,24.675536
-1000.0,1,24.676518
-1000.0,1,24.677484
-1000.0,1,24.678687
-1000.0,1,24.680125
-1000.0,1,24.681394
-1000.0,1,24.682882
-1000.0,1,24.684718
-1000.0,1,24.686266
-1000.0,1,24.687451
-1000.0,1,24.689072
-1000.0,1,24.690572
-1000.0,1,24.691788
-1000.0,1,24.69282
-1000.0,1,24.693806
-1000.0,1,24.694866
-1000.0,1,24.696137
-1000.0,1,24.69768
-1000.0,1,24.699311
-1000.0,1,24.700904
-1000.0,1,24.702478
-1000.0,1,24.703952
-1000.0,1,24.706046
-1000.0,1,24.70772
-1000.0,1,24.709921
-1000.0,1,24.711125
-1000.0,1,24.71237
-1000.0,1,24.713725
-1000.0,1,24.715021
-1000.0,1,24.716582
-1000.0,1,24.718104
-1000.0,1,24.719774
-1000.0,1,24.721224
-1000.0,1,24.722884
-1000.0,1,24.724595
-1000.0,1,24.725688
-1000.0,1,24.726691
-1000.0,1,24.727675
-1000.0,1,24.729224
-1000.0,1,24.731165
-1000.0,1,24.73309
-1000.0,1,24.735561
-1000.0,1,24.737757
-1000.0,1,24.739534
-1000.0,1,24.741093
